Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,47:32,11,23,.478,2,5,.400,6,8,.750,2,12,14,7,0,0,3,4,30,-4
hughela01,32:57,4,11,.364,0,1,.000,0,0,,1,2,3,5,1,0,1,6,8,-11
goodedr01,27:27,7,9,.778,0,0,,3,3,1.000,2,6,8,2,0,0,1,4,17,-1
ilgauzy01,27:19,4,9,.444,0,0,,2,2,1.000,3,5,8,0,0,0,4,2,10,-10
snower01,21:25,1,5,.200,0,0,,0,2,.000,1,2,3,1,0,0,3,3,2,-18
marshdo01,24:35,3,8,.375,3,6,.500,0,0,,1,5,6,1,1,1,0,1,9,+6
murraro01,22:43,0,4,.000,0,0,,2,4,.500,1,2,3,0,0,0,0,1,2,0
jonesda01,19:35,1,2,.500,1,2,.500,0,0,,0,1,1,2,0,0,0,1,3,+15
varejan01,16:26,4,8,.500,0,0,,2,3,.667,2,3,5,0,0,0,0,3,10,-6
hendeal01,0:01,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1
Team Totals,240,35,79,.443,6,14,.429,15,22,.682,13,38,51,18,2,1,12,26,91,
Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
princta01,43:23,6,15,.400,2,5,.400,6,7,.857,1,2,3,4,0,0,2,1,20,+4
billuch01,43:20,4,13,.308,3,8,.375,4,4,1.000,0,5,5,7,1,0,4,1,15,+8
wallabe01,42:29,4,7,.571,0,0,,2,4,.500,4,11,15,1,2,0,0,2,10,+13
wallara01,40:40,10,17,.588,5,8,.625,4,9,.444,0,9,9,2,1,2,0,3,29,-3
hamilri01,38:34,1,7,.143,0,2,.000,15,18,.833,0,1,1,3,2,0,1,2,17,+4
mcdyean01,12:39,1,2,.500,0,0,,0,0,,0,1,1,1,2,0,0,5,2,+2
delkto01,9:38,1,2,.500,0,0,,0,0,,0,3,3,0,0,0,0,2,2,+2
hunteli01,4:40,0,3,.000,0,2,.000,0,0,,0,0,0,2,0,0,0,0,0,-2
evansma01,4:37,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,1,2,2,+2
Team Totals,240,28,68,.412,10,25,.400,31,42,.738,5,33,38,20,8,2,8,18,97,
