Player ID,Player,From,To,Pos,Ht,Wt,Birth Date,College
quickbo01,Bob Quick,1969,1972,F-G,6-5,215,"March 5, 1946","Xavier University"
quinnch01,Chris Quinn,2007,2013,G,6-2,185,"September 27, 1983","University of Notre Dame"
quinnbr01,Brian Quinnett,1990,1992,F,6-8,235,"May 30, 1966","Washington State University"
