Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
weathcl01,35:00,6,11,.545,0,0,,6,9,.667,3,6,9,1,0,0,0,2,18,-14
millean02,34:00,2,10,.200,0,1,.000,4,4,1.000,1,5,6,10,1,0,0,2,8,-17
harprma01,33:00,9,16,.563,1,2,.500,3,4,.750,3,2,5,1,2,0,3,5,22,-17
murrala01,26:00,3,11,.273,1,3,.333,1,2,.500,2,0,2,4,0,0,2,0,8,-11
traylro01,19:00,2,3,.667,0,0,,0,0,,0,5,5,2,1,1,3,4,4,-5
gatlich01,30:00,7,13,.538,0,1,.000,5,9,.556,1,7,8,0,2,0,2,2,19,-12
hendece02,26:00,4,14,.286,0,1,.000,0,0,,1,0,1,2,1,0,2,4,8,-5
knighbr01,19:00,0,1,.000,0,0,,0,0,,0,4,4,7,1,0,3,1,0,-1
reidjr01,8:00,1,2,.500,0,0,,1,2,.500,0,1,1,0,0,0,0,2,3,-7
langdtr01,8:00,0,1,.000,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2,-6
hawkimi01,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Team Totals,240,34,82,.415,2,8,.250,22,32,.688,11,30,41,27,8,1,15,22,92,
Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
mcgratr01,38:00,5,18,.278,0,2,.000,7,8,.875,3,6,9,8,0,3,1,3,17,+22
amaecjo01,35:00,11,14,.786,0,0,,4,7,.571,0,3,3,1,1,1,4,4,26,+16
armstda01,31:00,5,12,.417,1,4,.250,2,2,1.000,0,4,4,4,1,0,3,1,13,+18
outlabo01,27:00,5,5,1.000,0,0,,1,1,1.000,2,7,9,4,1,2,3,1,11,+22
doleami01,25:00,4,7,.571,0,0,,2,2,1.000,1,3,4,2,0,0,0,5,10,+19
garripa01,27:00,4,8,.500,2,4,.500,2,2,1.000,0,3,3,2,0,1,0,5,12,0
millemi01,21:00,2,5,.400,2,4,.500,0,0,,0,5,5,3,0,1,1,4,6,-2
hudsotr01,17:00,2,7,.286,0,2,.000,3,3,1.000,0,3,3,1,0,0,1,0,7,+1
willimo01,10:00,4,6,.667,0,1,.000,1,1,1.000,1,0,1,1,0,0,1,1,9,-2
reiddo01,5:00,0,0,,0,0,,0,0,,0,0,0,0,1,0,1,3,0,+1
declean01,4:00,0,0,,0,0,,0,0,,1,1,2,0,1,0,1,2,0,0
Team Totals,240,42,82,.512,5,17,.294,22,26,.846,8,35,43,26,5,8,16,29,111,
