Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
mccloge01,45:00,4,16,.250,1,3,.333,3,4,.750,2,3,5,7,1,0,1,3,12,-1
willike02,41:00,8,21,.381,0,0,,1,1,1.000,6,14,20,1,1,1,1,3,17,+14
packro01,39:00,9,24,.375,0,3,.000,2,2,1.000,0,2,2,13,3,0,1,2,20,-4
poseyja01,32:00,6,8,.750,1,2,.500,2,3,.667,2,5,7,1,2,0,2,4,15,+22
lafrera01,32:00,5,6,.833,0,1,.000,0,0,,0,6,6,1,0,2,0,2,10,-1
lenarvo01,26:00,6,10,.600,4,5,.800,2,4,.500,1,0,1,1,1,0,0,1,18,-12
bowenry01,20:00,3,5,.600,0,0,,2,2,1.000,3,0,3,0,1,0,0,2,8,-12
goldwan01,5:00,0,2,.000,0,1,.000,0,0,,0,0,0,1,0,0,1,0,0,-1
Team Totals,240,41,92,.446,6,15,.400,12,16,.750,14,30,44,25,9,3,6,17,100,
Houston Rockets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
moblecu01,42:00,11,19,.579,0,3,.000,5,5,1.000,2,4,6,5,0,0,1,1,27,-2
francst01,42:00,6,17,.353,2,5,.400,0,2,.000,3,8,11,7,0,0,3,3,14,-7
catoke01,22:00,0,2,.000,0,0,,0,0,,4,2,6,0,0,0,0,3,0,-13
thomake01,12:00,4,11,.364,0,1,.000,0,0,,2,2,4,1,0,0,1,0,8,-6
andersh01,10:00,1,3,.333,0,1,.000,1,1,1.000,0,0,0,0,0,0,1,0,3,-11
langhda01,31:00,5,11,.455,0,0,,3,4,.750,1,4,5,0,1,0,1,2,13,+6
norrimo01,28:00,10,16,.625,2,4,.500,3,3,1.000,0,1,1,3,2,0,3,4,25,+11
bullama01,26:00,2,5,.400,1,4,.250,0,0,,1,3,4,2,0,0,0,1,5,+8
rogerca01,26:00,1,2,.500,0,0,,2,4,.500,2,10,12,0,0,0,0,1,4,+10
colsose01,1:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1
Team Totals,240,40,87,.460,5,18,.278,14,19,.737,15,34,49,18,3,0,10,15,99,
