New Jersey Nets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
marbust01,41:00,7,22,.318,2,7,.286,3,7,.429,0,2,2,11,1,0,1,4,19,0
martike01,41:00,9,14,.643,0,0,,1,2,.500,3,6,9,2,1,4,3,4,19,+1
williaa01,32:00,6,10,.600,0,0,,1,2,.500,2,7,9,2,0,0,2,5,13,-9
vanhoke01,15:00,1,4,.250,1,1,1.000,0,0,,0,2,2,0,0,0,2,6,3,-17
harrilu01,13:00,3,6,.500,0,1,.000,1,1,1.000,0,3,3,0,1,0,0,0,7,+10
newmajo01,33:00,4,10,.400,1,4,.250,3,4,.750,0,2,2,0,1,0,3,5,12,-18
jacksst02,25:00,1,4,.250,0,1,.000,0,0,,0,1,1,2,0,1,2,4,2,-15
eschmev01,22:00,2,2,1.000,0,0,,4,5,.800,1,3,4,1,0,0,0,3,8,+14
douglsh01,18:00,1,7,.143,0,1,.000,1,2,.500,1,1,2,3,0,0,0,0,3,-21
Team Totals,240,34,79,.430,4,15,.267,14,23,.609,7,27,34,21,4,5,13,31,86,
Vancouver Grizzlies
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
abdursh01,46:00,10,16,.625,0,1,.000,4,9,.444,1,10,11,1,1,2,3,2,24,+16
bibbymi01,41:00,6,14,.429,1,4,.250,1,2,.500,1,3,4,12,1,0,3,4,14,-5
dickemi01,37:00,7,16,.438,0,2,.000,10,12,.833,0,1,1,3,0,1,3,3,24,-3
reevebr01,37:00,2,5,.400,0,0,,4,4,1.000,1,7,8,2,0,3,1,4,8,+15
harriot01,14:00,0,2,.000,0,0,,5,6,.833,1,3,4,0,1,1,3,4,5,+6
longgr01,25:00,1,2,.500,0,0,,5,6,.833,1,5,6,1,4,0,3,2,7,+16
jonesda01,23:00,6,11,.545,3,7,.429,0,0,,0,2,2,4,2,0,0,1,15,+25
austiis01,10:00,0,1,.000,0,0,,0,0,,0,2,2,1,0,0,1,1,0,-4
swiftst01,7:00,0,0,,0,0,,0,0,,1,2,3,0,0,1,2,1,0,-11
Team Totals,240,32,67,.478,4,14,.286,29,39,.744,6,35,41,24,9,8,19,22,97,
