Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
millere01,41:00,4,12,.333,2,7,.286,1,1,1.000,1,3,4,4,0,0,1,2,11,-16
roseja01,36:00,4,18,.222,1,2,.500,2,2,1.000,0,5,5,5,0,0,4,4,11,-12
harrial01,29:00,8,13,.615,0,1,.000,1,2,.500,2,3,5,0,2,0,0,4,17,-11
onealje01,28:00,4,12,.333,0,0,,2,5,.400,5,6,11,1,0,0,2,5,10,-16
perkisa01,8:00,1,3,.333,1,2,.500,0,0,,2,1,3,0,0,0,0,0,3,-5
besttr01,28:00,3,10,.300,0,2,.000,4,6,.667,2,0,2,6,1,0,2,1,10,-17
fosteje01,26:00,2,6,.333,0,0,,0,0,,2,8,10,0,1,1,3,5,4,-4
croshau01,22:00,3,6,.500,0,0,,0,0,,2,6,8,0,1,0,1,4,6,-5
millste01,13:00,2,4,.500,0,0,,0,0,,2,3,5,1,0,0,2,3,4,+1
ketnela01,4:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-3
tabakza01,3:00,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+2
bendejo01,2:00,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2,+1
Team Totals,240,31,85,.365,4,14,.286,12,18,.667,18,36,54,17,5,1,16,28,78,
Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
stackje01,42:00,9,20,.450,4,8,.500,8,11,.727,0,3,3,5,2,0,3,3,30,+11
wallabe01,40:00,1,2,.500,0,0,,0,0,,1,16,17,0,0,3,2,2,2,+24
atkinch01,34:00,4,18,.222,2,6,.333,4,4,1.000,0,3,3,3,2,0,2,3,14,+14
smithjo02,32:00,6,13,.462,0,0,,2,3,.667,1,5,6,1,0,2,1,3,14,+18
currymi01,22:00,0,0,,0,0,,0,0,,2,0,2,3,0,0,1,2,0,+7
willico02,31:00,10,12,.833,0,0,,6,9,.667,1,4,5,1,1,1,2,3,26,+5
owensbi01,17:00,3,6,.500,0,0,,1,2,.500,2,5,7,1,0,0,1,3,7,0
cleavma01,14:00,0,3,.000,0,0,,2,4,.500,0,0,0,3,0,0,0,3,2,+3
mooremi01,8:00,0,3,.000,0,0,,0,0,,2,2,4,0,2,1,0,0,0,+3
Team Totals,240,33,77,.429,6,14,.429,23,33,.697,9,38,47,17,7,7,12,22,95,
