Houston Rockets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
francst01,45:00,5,14,.357,0,3,.000,6,6,1.000,3,3,6,12,3,2,6,3,16,+7
tayloma01,35:00,10,16,.625,0,0,,2,5,.400,5,4,9,1,1,0,4,3,22,-7
andersh01,22:00,2,2,1.000,0,0,,0,0,,0,5,5,0,0,0,1,1,4,+3
williwa02,17:00,3,6,.500,2,3,.667,1,2,.500,0,1,1,2,2,0,2,1,9,-8
olajuha01,17:00,3,6,.500,0,0,,0,0,,1,5,6,1,0,1,5,4,6,0
moblecu01,39:00,7,17,.412,1,4,.250,5,6,.833,0,5,5,4,1,0,1,2,20,+3
thomake01,31:00,3,6,.500,0,1,.000,6,6,1.000,1,5,6,2,0,0,2,1,12,+3
norrimo01,19:00,1,3,.333,1,1,1.000,3,4,.750,0,2,2,4,0,0,0,1,6,+8
bullama01,15:00,1,2,.500,1,2,.500,0,0,,0,4,4,1,0,1,0,2,3,+6
Team Totals,240,35,72,.486,5,14,.357,23,29,.793,10,34,44,27,7,4,21,18,98,
Golden State Warriors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jacksma02,44:00,5,10,.500,0,3,.000,5,5,1.000,4,6,10,2,0,1,2,2,15,0
jamisan01,43:00,10,28,.357,0,1,.000,3,5,.600,6,5,11,3,0,0,2,3,23,-10
portech01,38:00,9,19,.474,0,0,,2,2,1.000,2,6,8,3,3,1,0,2,20,+8
hughela01,35:00,6,17,.353,0,1,.000,3,4,.750,4,3,7,5,2,1,2,3,15,-10
blaylmo01,32:00,5,15,.333,0,1,.000,0,0,,3,3,6,7,4,0,1,1,10,-3
cummivo01,27:00,4,8,.500,1,3,.333,0,0,,2,1,3,4,0,0,1,4,9,-14
delnevi01,12:00,1,2,.500,0,0,,1,1,1.000,0,0,0,2,0,0,1,3,3,+10
foylead01,9:00,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,+4
Team Totals,240,40,100,.400,1,9,.111,14,17,.824,21,25,46,26,9,3,9,19,95,
