Chicago Bulls
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
mercero01,41:00,6,18,.333,1,2,.500,3,4,.750,0,4,4,1,0,1,3,1,16,-22
fizerma01,37:00,3,10,.300,0,0,,2,2,1.000,4,5,9,2,0,0,4,2,8,-7
artesro01,29:00,7,12,.583,0,1,.000,1,2,.500,1,1,2,1,3,2,1,2,15,-14
elamikh01,28:00,8,14,.571,2,3,.667,0,0,,1,3,4,4,0,1,1,2,18,-5
tarladr01,23:00,1,1,1.000,0,0,,2,2,1.000,3,4,7,0,1,0,6,5,4,-20
crawfja01,27:00,2,6,.333,1,2,.500,0,0,,0,4,4,6,1,1,1,4,5,-11
ruffimi01,25:00,1,3,.333,0,0,,0,2,.000,2,3,5,1,1,0,2,4,2,-20
benjaco01,19:00,6,10,.600,2,4,.500,2,3,.667,1,2,3,1,1,0,1,4,16,-5
bagarda01,11:00,0,3,.000,0,1,.000,2,4,.500,0,2,2,1,2,3,1,2,2,+9
Team Totals,240,34,77,.442,6,13,.462,12,19,.632,12,28,40,17,9,8,20,26,86,
Dallas Mavericks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
finlemi01,28:00,6,11,.545,0,1,.000,2,3,.667,1,1,2,3,0,0,3,0,14,+18
eisleho01,25:00,1,5,.200,0,1,.000,1,2,.500,0,0,0,3,3,0,1,2,3,+22
nashst01,24:00,10,12,.833,0,0,,2,2,1.000,0,1,1,5,0,0,1,1,22,+18
nowitdi01,24:00,4,11,.364,1,3,.333,5,6,.833,2,5,7,2,0,1,2,2,14,+25
laettch01,21:00,8,14,.571,0,0,,1,1,1.000,3,3,6,2,0,1,0,4,17,+10
davishu01,33:00,2,8,.250,2,4,.500,0,0,,0,3,3,1,2,0,2,0,6,+5
vaughlo01,20:00,4,5,.800,0,0,,2,3,.667,5,2,7,2,1,0,0,3,10,-3
alexaco02,17:00,1,7,.143,0,0,,0,0,,0,3,3,2,1,0,1,2,2,+3
bradlsh01,15:00,1,2,.500,0,0,,0,0,,3,4,7,0,0,5,0,1,2,+14
najered01,13:00,3,8,.375,0,1,.000,2,7,.286,1,2,3,1,1,0,1,1,8,-9
bryanma01,12:00,2,3,.667,0,0,,1,1,1.000,0,4,4,1,0,0,2,4,5,-5
harvedo01,8:00,1,1,1.000,0,0,,0,0,,0,3,3,1,0,0,0,1,2,-3
Team Totals,240,43,87,.494,3,10,.300,16,25,.640,15,31,46,23,8,7,13,21,105,
