San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
duncati01,42:00,4,16,.250,0,1,.000,8,11,.727,5,11,16,6,2,1,2,0,16,+18
anderde01,37:00,9,16,.563,5,7,.714,6,9,.667,0,6,6,3,4,0,2,0,29,+17
ferryda01,30:00,4,10,.400,2,3,.667,0,0,,1,3,4,2,0,0,0,3,10,+11
portete01,25:00,1,9,.111,0,4,.000,0,0,,1,3,4,3,0,1,0,1,2,+24
robinda01,23:00,5,8,.625,0,0,,2,2,1.000,6,2,8,0,2,0,1,4,12,+17
johnsav01,23:00,3,7,.429,0,0,,0,0,,0,0,0,2,0,0,1,2,6,-8
walkesa01,22:00,2,6,.333,0,1,.000,1,2,.500,2,2,4,1,0,0,0,1,5,-3
daniean01,20:00,3,6,.500,1,2,.500,1,1,1.000,0,1,1,0,0,0,1,2,8,-3
elliose01,12:00,1,3,.333,1,2,.500,0,0,,1,1,2,1,0,0,1,2,3,+4
dialde01,5:00,0,1,.000,0,0,,2,2,1.000,1,0,1,0,0,0,0,0,2,-3
scottsh01,1:00,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,-4
Team Totals,240,32,82,.390,9,20,.450,20,27,.741,18,29,47,18,8,2,8,15,93,
Portland Trail Blazers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
wellsbo01,33:00,7,15,.467,0,2,.000,2,4,.500,4,5,9,2,1,0,2,2,16,-12
pippesc01,32:00,3,10,.300,2,5,.400,0,0,,1,3,4,4,0,0,2,0,8,-24
stoudda01,27:00,4,10,.400,0,0,,0,0,,2,2,4,1,1,0,2,1,8,-20
davisda01,26:00,2,5,.400,0,0,,0,0,,1,1,2,4,0,1,1,2,4,-12
kempsh01,20:00,4,7,.571,0,0,,2,2,1.000,1,2,3,0,0,0,1,6,10,-15
wallara01,35:00,4,12,.333,1,3,.333,0,0,,0,5,5,4,0,2,1,6,9,-2
smithst01,29:00,4,7,.571,0,1,.000,1,1,1.000,1,0,1,2,0,1,1,1,9,+4
stricro02,21:00,5,7,.714,0,0,,1,2,.500,0,3,3,3,0,0,2,2,11,+6
schrede01,17:00,0,2,.000,0,0,,4,4,1.000,2,4,6,1,0,0,0,2,4,+5
Team Totals,240,33,75,.440,3,11,.273,10,13,.769,12,25,37,21,2,4,12,22,79,
