Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
stackje01,41:00,10,30,.333,1,6,.167,13,14,.929,3,3,6,6,2,0,7,2,34,-9
wallabe01,36:00,5,10,.500,0,0,,0,2,.000,5,10,15,0,3,1,0,3,10,-5
atkinch01,34:00,8,14,.571,3,5,.600,0,0,,0,1,1,5,0,0,0,1,19,-3
smithjo02,30:00,4,9,.444,0,0,,0,0,,1,4,5,3,2,2,3,6,8,-13
currymi01,29:00,6,8,.750,0,0,,1,2,.500,0,1,1,3,1,0,0,3,13,-9
mooremi01,23:00,4,10,.400,0,0,,0,1,.000,4,2,6,0,0,2,1,6,8,+2
barroda01,19:00,3,4,.750,1,1,1.000,0,0,,0,1,1,3,1,0,0,1,7,+8
cleavma01,13:00,0,4,.000,0,0,,0,0,,1,4,5,0,1,0,0,3,0,-3
montrer01,8:00,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,0,2,2,0
owensbi01,7:00,0,1,.000,0,0,,0,2,.000,0,0,0,0,0,1,0,1,0,-3
Team Totals,240,41,92,.446,5,12,.417,14,21,.667,14,27,41,20,10,6,11,28,101,
San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
robinda01,41:00,9,18,.500,0,0,,11,14,.786,5,17,22,1,1,5,1,3,29,+12
anderde01,38:00,6,16,.375,1,4,.250,4,8,.500,1,2,3,6,2,0,4,4,17,+12
duncati01,36:00,10,12,.833,0,0,,4,6,.667,7,6,13,4,1,5,5,5,24,+1
daniean01,35:00,6,11,.545,2,5,.400,2,2,1.000,0,1,1,6,2,0,2,0,16,+4
elliose01,22:00,3,11,.273,2,6,.333,0,0,,0,4,4,3,0,0,1,4,8,+3
walkesa01,19:00,0,4,.000,0,0,,0,2,.000,2,2,4,1,1,2,0,2,0,+3
kerrst01,16:00,3,5,.600,0,1,.000,0,0,,0,1,1,3,0,0,0,1,6,-2
portete01,14:00,0,1,.000,0,1,.000,3,4,.750,1,5,6,2,0,0,3,1,3,0
ferryda01,11:00,1,3,.333,0,1,.000,1,1,1.000,0,1,1,0,0,0,0,1,3,+8
newblir01,7:00,1,3,.333,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-4
dialde01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
Team Totals,240,39,84,.464,5,18,.278,25,37,.676,16,39,55,26,7,12,16,21,108,
