Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
stackje01,37:00,10,23,.435,3,6,.500,7,9,.778,1,4,5,7,0,1,4,0,30,-3
smithjo02,35:00,8,16,.500,0,0,,2,2,1.000,1,7,8,5,0,0,0,3,18,-12
wallabe01,31:00,4,7,.571,0,0,,1,2,.500,3,9,12,2,3,2,2,3,9,-6
currymi01,27:00,4,6,.667,0,0,,1,1,1.000,0,2,2,1,0,0,0,3,9,-4
atkinch01,26:00,4,10,.400,3,4,.750,0,0,,2,1,3,8,1,1,3,1,11,+10
mooremi01,26:00,1,6,.167,0,0,,0,0,,3,5,8,1,1,2,3,4,2,+8
cleavma01,19:00,6,7,.857,0,0,,2,4,.500,1,0,1,3,1,0,2,2,14,0
barroda01,19:00,4,10,.400,1,3,.333,0,0,,0,3,3,1,0,1,1,1,9,-8
owensbi01,16:00,1,3,.333,0,0,,0,0,,1,1,2,4,0,0,0,1,2,-1
montrer01,4:00,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,2,2,+6
Team Totals,240,43,89,.483,7,13,.538,13,18,.722,12,33,45,32,6,7,15,20,106,
Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
mcdyean01,44:00,14,25,.560,0,0,,1,3,.333,5,3,8,4,0,3,2,3,29,+3
vanexni01,37:00,8,19,.421,1,7,.143,0,0,,0,0,0,10,3,0,3,4,17,+1
lafrera01,36:00,8,10,.800,3,3,1.000,3,4,.750,3,8,11,2,0,1,0,3,22,+10
lenarvo01,28:00,3,11,.273,1,4,.250,0,0,,0,3,3,5,1,1,0,2,7,0
poseyja01,26:00,5,12,.417,1,6,.167,0,0,,1,5,6,4,0,2,0,1,11,-5
mccloge01,28:00,3,9,.333,1,5,.200,2,4,.500,1,2,3,4,1,1,3,2,9,-1
clarkke01,16:00,1,1,1.000,0,0,,2,4,.500,0,3,3,0,0,0,0,0,4,-9
packro01,15:00,4,4,1.000,0,0,,1,2,.500,0,1,1,4,2,0,2,3,9,+3
bowenry01,6:00,0,0,,0,0,,0,0,,0,0,0,1,1,0,0,2,0,+12
cheanca01,4:00,0,1,.000,0,0,,0,0,,1,0,1,1,0,0,0,1,0,-4
Team Totals,240,46,92,.500,7,25,.280,9,17,.529,11,25,36,35,8,8,10,21,108,
