Dallas Mavericks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
trentga01,45:00,8,19,.421,0,1,.000,2,2,1.000,7,7,14,3,2,0,1,1,18
finlemi01,43:00,7,19,.368,1,4,.250,3,6,.500,0,8,8,6,1,0,5,6,18
greenac01,31:00,6,16,.375,0,1,.000,0,1,.000,6,5,11,1,1,0,1,3,12
nashst01,25:00,2,9,.222,1,3,.333,3,3,1.000,1,1,2,7,1,0,2,2,8
bradlsh01,21:00,2,6,.333,0,0,,0,0,,5,2,7,0,0,4,1,5,4
davishu01,26:00,8,11,.727,1,1,1.000,0,0,,0,1,1,0,0,0,2,1,17
walkesa01,20:00,3,8,.375,0,0,,2,4,.500,1,2,3,0,0,0,1,3,8
nowitdi01,12:00,0,3,.000,0,1,.000,2,2,1.000,0,1,1,0,0,0,0,2,2
williho01,9:00,0,0,,0,0,,0,0,,1,1,2,0,0,0,1,2,0
packro01,8:00,1,5,.200,0,0,,0,0,,0,1,1,0,0,0,0,0,2
Team Totals,240,37,96,.385,3,11,.273,12,18,.667,21,29,50,17,5,4,14,25,89
Sacramento Kings
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
webbech01,41:00,8,13,.615,0,0,,2,8,.250,4,9,13,7,1,4,2,4,18
divacvl01,35:00,5,8,.625,0,0,,2,2,1.000,1,7,8,1,1,2,4,3,12
willija02,32:00,5,11,.455,2,6,.333,1,1,1.000,0,3,3,5,1,0,1,3,13
willico02,31:00,7,12,.583,0,0,,1,4,.250,2,3,5,2,0,1,3,2,15
abdulta01,20:00,3,9,.333,0,0,,3,6,.500,3,2,5,0,2,1,3,3,9
maxweve01,29:00,4,8,.500,2,4,.500,1,4,.250,0,1,1,4,2,0,0,4,11
fundela01,19:00,2,4,.500,0,0,,0,0,,2,3,5,1,0,1,0,0,4
stojape01,16:00,3,8,.375,0,3,.000,2,2,1.000,1,1,2,1,0,1,0,2,8
barryjo01,16:00,1,6,.167,0,5,.000,2,2,1.000,1,3,4,2,0,0,0,0,4
hawkimi01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,38,79,.481,4,18,.222,14,29,.483,14,32,46,23,7,10,13,21,94
