Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
kempsh01,40:00,4,7,.571,0,0,,12,15,.800,4,9,13,3,1,1,3,4,20
ilgauzy01,34:00,3,5,.600,0,0,,4,10,.400,1,3,4,0,0,2,1,5,10
hendece02,33:00,4,6,.667,0,0,,0,0,,1,0,1,3,0,0,2,1,8
knighbr01,29:00,5,11,.455,0,0,,4,6,.667,1,1,2,5,3,0,2,4,14
persowe01,21:00,2,7,.286,0,1,.000,0,1,.000,0,4,4,2,0,0,0,2,4
anderde01,26:00,3,9,.333,0,0,,1,1,1.000,1,2,3,1,2,0,2,1,7
surabo01,21:00,6,9,.667,1,2,.500,2,2,1.000,1,3,4,2,3,0,2,2,15
potapvi01,18:00,1,4,.250,0,0,,3,4,.750,2,3,5,1,1,0,0,2,5
newmajo01,15:00,1,4,.250,0,0,,0,0,,0,0,0,0,0,0,1,2,2
ferryda01,3:00,1,3,.333,0,0,,0,0,,1,0,1,0,0,0,0,1,2
Team Totals,240,30,65,.462,1,3,.333,26,39,.667,12,25,37,17,10,3,13,24,87
Charlotte Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
colemde01,36:00,6,13,.462,0,1,.000,4,9,.444,2,5,7,2,0,0,5,2,16
wesleda01,35:00,7,13,.538,2,5,.400,0,0,,1,2,3,4,1,0,6,2,16
phillbo01,35:00,4,10,.400,1,3,.333,3,4,.750,0,2,2,4,1,1,2,4,12
persoch01,29:00,2,6,.333,2,3,.667,2,2,1.000,1,3,4,2,1,0,1,3,8
reidjr01,25:00,2,4,.500,0,0,,2,2,1.000,0,3,3,1,1,2,1,5,6
brownch01,19:00,4,7,.571,0,0,,0,0,,0,3,3,2,0,0,1,1,8
millebr01,15:00,4,4,1.000,0,0,,2,4,.500,0,3,3,1,0,1,2,3,10
armstbj01,14:00,0,1,.000,0,0,,0,0,,0,1,1,2,0,0,2,2,0
shackch01,12:00,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,6,0
recasel01,9:00,0,0,,0,0,,1,2,.500,0,1,1,0,1,0,1,2,1
davisri01,6:00,0,3,.000,0,0,,0,0,,1,0,1,3,0,0,0,0,0
willitr01,5:00,0,0,,0,0,,0,0,,0,2,2,0,0,1,0,0,0
Team Totals,240,29,62,.468,5,12,.417,14,23,.609,5,26,31,21,5,5,21,30,77
