New Jersey Nets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
feickja01,37:00,7,8,.875,0,0,,2,3,.667,5,6,11,1,1,0,1,4,16
vanhoke01,35:00,6,13,.462,0,1,.000,4,4,1.000,3,5,8,5,2,1,6,4,16
marbust01,34:00,6,18,.333,1,6,.167,5,5,1.000,1,4,5,11,1,0,1,4,18
burresc01,33:00,6,12,.500,4,6,.667,2,2,1.000,2,4,6,3,2,0,1,2,18
gillke01,30:00,5,10,.500,0,0,,6,8,.750,1,2,3,1,2,2,0,3,16
kittlke01,14:00,7,10,.700,1,3,.333,0,0,,0,1,1,0,0,0,0,0,15
perryel01,14:00,2,3,.667,1,1,1.000,2,2,1.000,0,3,3,4,2,0,1,3,7
harrilu01,12:00,1,3,.333,1,3,.333,0,0,,0,3,3,0,1,1,1,0,3
carrch01,11:00,4,6,.667,1,3,.333,0,0,,0,2,2,0,0,0,2,1,9
vaughda02,11:00,1,1,1.000,0,0,,1,2,.500,3,3,6,0,0,2,2,3,3
hendrma01,9:00,0,4,.000,0,0,,0,0,,0,0,0,0,1,0,0,0,0
Team Totals,240,45,88,.511,9,23,.391,22,26,.846,15,33,48,25,12,6,15,24,121
Seattle SuperSonics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
paytoga01,41:00,8,14,.571,1,3,.333,12,16,.750,1,1,2,11,1,1,4,2,29
hawkihe01,37:00,9,16,.563,3,5,.600,0,0,,1,4,5,1,2,1,2,1,21
schrede01,34:00,4,12,.333,1,2,.500,3,4,.750,1,5,6,3,1,1,3,3,12
bakervi01,28:00,1,6,.167,0,0,,0,4,.000,0,1,1,0,0,1,1,3,2
polynol01,26:00,1,6,.167,0,0,,0,0,,3,7,10,2,1,0,1,3,2
ellisda01,26:00,2,8,.250,1,6,.167,0,0,,0,1,1,0,1,0,0,0,5
mccoyje01,18:00,5,7,.714,0,0,,1,2,.500,3,6,9,1,1,0,1,2,11
crottjo01,12:00,1,5,.200,0,2,.000,2,2,1.000,0,0,0,1,1,0,2,2,4
lewisra02,8:00,1,2,.500,1,1,1.000,0,0,,0,0,0,0,1,1,2,2,3
macledo01,5:00,0,2,.000,0,0,,2,2,1.000,0,1,1,1,0,0,0,1,2
williaa01,5:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,1,1,0,0
Team Totals,240,32,79,.405,7,19,.368,20,30,.667,9,26,35,20,9,6,17,19,91
