Utah Jazz
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
malonka01,38:00,6,15,.400,0,0,,12,12,1.000,2,4,6,7,2,1,4,4,24
ostergr01,37:00,4,6,.667,0,0,,0,2,.000,1,11,12,0,0,4,0,3,8
stockjo01,24:00,4,8,.500,0,1,.000,4,4,1.000,2,2,4,7,0,0,4,2,12
russebr01,24:00,2,6,.333,0,2,.000,0,1,.000,1,5,6,1,0,0,1,4,4
hornaje01,22:00,3,7,.429,0,0,,6,8,.750,0,0,0,2,0,0,0,5,12
andersh01,26:00,3,5,.600,0,2,.000,1,4,.250,1,2,3,1,1,2,1,1,7
eisleho01,24:00,7,11,.636,3,3,1.000,0,0,,3,7,10,5,0,0,1,0,17
keefead01,24:00,2,3,.667,0,0,,1,2,.500,1,5,6,2,0,1,0,1,5
baileth01,11:00,1,3,.333,0,0,,0,0,,0,1,1,0,0,0,0,2,2
fostegr01,10:00,2,4,.500,0,0,,0,0,,0,0,0,2,0,1,2,1,4
Team Totals,240,34,68,.500,3,8,.375,24,33,.727,11,37,48,27,3,9,13,23,95
Washington Wizards
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
howarju01,43:00,9,22,.409,0,0,,2,2,1.000,1,4,5,5,1,0,0,4,20
richmmi01,39:00,4,17,.235,2,5,.400,3,5,.600,2,0,2,4,0,0,4,3,13
stricro02,37:00,8,15,.533,2,2,1.000,3,4,.750,3,3,6,11,0,0,2,2,21
thorpot01,37:00,4,11,.364,0,1,.000,3,4,.750,5,7,12,0,2,1,2,5,11
daviste01,5:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
cheanca01,33:00,6,15,.400,0,4,.000,0,0,,2,1,3,3,2,1,0,4,12
wallabe01,21:00,0,0,,0,0,,1,6,.167,3,6,9,0,0,3,0,2,1
legleti01,7:00,1,3,.333,1,2,.500,0,0,,0,1,1,1,0,0,0,4,3
mcinnje01,7:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2
cokerjo01,5:00,2,3,.667,0,0,,0,0,,1,0,1,0,0,0,0,0,4
whitnch01,4:00,0,2,.000,0,1,.000,0,0,,0,0,0,0,1,0,0,0,0
murratr01,2:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0
Team Totals,240,35,89,.393,5,15,.333,12,21,.571,17,23,40,24,6,5,8,25,87
