Minnesota Timberwolves
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
banksma01,28:30,4,8,.500,0,0,,2,2,1.000,0,2,2,4,1,0,2,3,10,-18
blounma01,28:20,3,13,.231,0,0,,0,2,.000,4,2,6,0,0,0,5,3,6,-21
reedju01,26:55,7,11,.636,0,0,,0,0,,4,4,8,1,3,0,0,3,14,-14
griffed01,26:23,2,6,.333,0,1,.000,0,0,,1,5,6,1,0,2,1,3,4,-21
mccanra01,24:00,4,8,.500,0,1,.000,3,3,1.000,0,3,3,1,1,0,3,4,11,-8
hassetr01,31:06,3,9,.333,1,3,.333,1,1,1.000,0,5,5,2,1,0,1,2,8,-2
jaricma01,24:52,3,8,.375,0,2,.000,1,2,.500,2,2,4,9,1,0,0,1,7,-2
madsema01,20:19,1,2,.500,0,0,,0,0,,0,5,5,0,1,0,1,3,2,+2
wrighbr02,16:22,1,5,.200,1,3,.333,4,4,1.000,0,1,1,1,0,0,1,1,7,0
duprero01,13:13,3,5,.600,0,0,,1,2,.500,1,1,2,1,1,0,2,2,7,+4
Team Totals,240,31,75,.413,2,10,.200,12,16,.750,12,30,42,20,9,2,16,25,76,
Memphis Grizzlies
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
gasolpa01,34:15,7,10,.700,0,0,,5,6,.833,3,7,10,6,0,1,3,1,19,+25
battish01,30:19,3,8,.375,0,1,.000,2,2,1.000,2,6,8,2,2,2,0,3,8,+15
jonesed02,29:59,1,5,.200,1,3,.333,0,0,,0,1,1,2,1,1,0,3,3,+19
atkinch01,25:19,5,10,.500,4,7,.571,3,4,.750,0,2,2,0,2,0,1,0,17,+19
tsakaja01,20:14,5,7,.714,0,0,,2,2,1.000,1,3,4,0,0,1,2,2,12,+17
millemi01,29:45,3,9,.333,1,5,.200,3,5,.600,1,4,5,3,3,0,2,2,10,+7
jacksbo01,26:00,5,11,.455,4,7,.571,2,4,.500,1,1,2,2,0,0,2,3,16,-1
jonesda02,15:19,2,5,.400,0,0,,1,3,.333,1,1,2,0,0,2,0,0,5,-4
wrighlo02,12:54,1,2,.500,0,0,,0,0,,1,2,3,0,0,0,1,1,2,+2
warriha01,6:34,0,2,.000,0,0,,0,0,,1,3,4,0,0,0,1,0,0,-6
cardibr01,5:40,0,2,.000,0,0,,0,0,,0,0,0,1,0,0,0,1,0,-10
burksan01,3:12,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-3
Team Totals,240,32,71,.451,10,23,.435,18,26,.692,11,30,41,16,8,7,13,17,92,
