Dallas Mavericks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
nowitdi01,41:21,8,22,.364,3,8,.375,10,11,.909,4,8,12,3,0,0,2,3,29,+11
terryja01,37:01,8,18,.444,3,8,.375,1,2,.500,0,0,0,4,2,0,1,1,20,-7
howarjo01,30:42,3,9,.333,0,1,.000,0,0,,3,0,3,3,1,0,1,3,6,-2
griffad01,28:44,2,3,.667,0,0,,0,0,,0,7,7,1,1,0,0,2,4,-15
diopde01,19:14,1,4,.250,0,0,,2,2,1.000,4,1,5,0,1,3,0,4,4,+3
stackje01,29:21,6,15,.400,2,6,.333,7,8,.875,1,2,3,3,0,1,1,1,21,+16
dampier01,26:39,2,4,.500,0,0,,3,5,.600,4,5,9,2,1,4,1,3,7,+10
vanhoke01,14:23,3,4,.750,1,2,.500,2,2,1.000,0,3,3,1,0,0,1,2,9,+5
armstda01,12:34,2,2,1.000,0,0,,0,0,,1,1,2,3,0,0,1,2,4,+14
Team Totals,240,35,81,.432,9,25,.360,25,30,.833,17,27,44,20,6,8,8,21,104,
Seattle SuperSonics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
murraro01,44:37,5,18,.278,0,5,.000,0,0,,1,4,5,7,1,0,2,1,10,-8
lewisra02,43:46,10,15,.667,4,4,1.000,12,12,1.000,2,8,10,2,1,1,1,4,36,+8
allenra02,41:01,9,21,.429,2,11,.182,5,5,1.000,0,6,6,3,2,0,0,4,25,-6
mooremi01,35:48,3,5,.600,0,0,,1,2,.500,2,3,5,1,0,0,4,6,7,0
swiftro01,23:28,3,7,.429,0,0,,0,1,.000,3,3,6,1,0,1,1,0,6,-12
wilkida02,24:36,3,9,.333,0,1,.000,5,5,1.000,1,1,2,2,0,1,1,2,11,-14
petrojo01,20:00,0,1,.000,0,0,,2,4,.500,2,3,5,0,0,1,0,3,2,+7
collini01,6:44,0,1,.000,0,0,,0,0,,2,1,3,0,0,0,0,0,0,-10
Team Totals,240,33,77,.429,6,21,.286,25,29,.862,13,29,42,16,4,4,9,20,97,
