Milwaukee Bucks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
simmobo01,31:49,5,12,.417,1,1,1.000,2,2,1.000,0,0,0,0,2,0,1,4,13,-22
fordtj01,27:51,5,8,.625,0,0,,5,6,.833,2,2,4,3,4,1,5,2,15,-16
reddmi01,26:25,6,13,.462,1,1,1.000,2,2,1.000,1,2,3,1,0,0,2,0,15,-23
magloja01,21:54,0,5,.000,0,0,,0,0,,2,6,8,1,0,2,3,3,0,-16
bogutan01,13:45,1,3,.333,0,0,,0,0,,1,2,3,0,0,0,0,3,2,-25
willima01,27:35,4,11,.364,0,1,.000,5,5,1.000,1,1,2,4,2,1,0,4,13,-9
welscji01,21:25,0,3,.000,0,0,,3,4,.750,1,2,3,0,1,1,1,3,3,-6
smithjo02,20:44,1,6,.167,0,1,.000,2,2,1.000,2,1,3,2,1,0,2,4,4,-1
kukocto01,17:35,1,4,.250,1,2,.500,2,4,.500,0,3,3,0,0,0,2,1,5,-7
gadzuda01,15:44,3,6,.500,0,0,,1,2,.500,1,3,4,0,0,1,1,2,7,-6
bellch01,8:55,4,6,.667,0,1,.000,0,0,,0,1,1,0,0,0,0,0,8,+4
johnser02,6:18,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,2,0,+7
Team Totals,240,30,77,.390,3,7,.429,22,27,.815,11,24,35,12,10,6,17,28,85,
Los Angeles Clippers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
brandel01,36:40,6,13,.462,0,0,,8,8,1.000,5,6,11,0,1,1,6,2,20,+30
moblecu01,32:18,3,8,.375,3,6,.500,2,2,1.000,1,4,5,2,0,0,3,4,11,+25
cassesa01,24:24,9,12,.750,0,0,,5,5,1.000,0,2,2,9,1,0,2,1,23,+21
kamanch01,22:48,2,4,.500,0,0,,0,0,,1,2,3,2,0,2,0,2,4,+20
rossqu01,16:31,1,3,.333,0,0,,1,2,.500,1,1,2,1,1,0,0,1,3,+9
maggeco01,29:58,6,10,.600,0,1,.000,9,10,.900,1,3,4,2,1,1,3,3,21,+18
ewingda01,23:36,4,11,.364,2,4,.500,2,2,1.000,0,4,4,2,4,1,2,2,12,+3
rebraze01,16:05,2,3,.667,0,0,,2,2,1.000,0,2,2,2,1,1,0,3,6,+10
goldwan01,12:43,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,1,0,0,+3
mccarwa01,12:21,1,4,.250,0,1,.000,1,2,.500,2,1,3,0,0,0,0,4,3,-5
wilcoch01,6:18,1,3,.333,0,0,,4,4,1.000,0,1,1,1,0,0,0,0,6,-7
singlja01,6:18,0,1,.000,0,0,,0,0,,0,0,0,0,0,1,0,3,0,-7
Team Totals,240,35,73,.479,5,12,.417,34,37,.919,11,27,38,22,9,7,17,25,109,
