Memphis Grizzlies
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
gasolpa01,45:52,6,17,.353,0,0,,0,1,.000,2,5,7,6,1,2,1,4,12,-1
jonesed02,44:48,7,17,.412,3,10,.300,5,10,.500,0,9,9,3,2,1,0,2,22,+1
jacksbo01,41:56,5,13,.385,0,3,.000,4,6,.667,0,9,9,8,3,0,5,3,14,+3
wrighlo02,36:15,5,9,.556,0,0,,0,0,,4,6,10,0,2,2,1,3,10,-7
battish01,26:14,1,7,.143,0,3,.000,0,0,,2,2,4,2,2,1,3,6,2,+5
millemi01,32:49,4,9,.444,2,5,.400,3,3,1.000,0,2,2,1,0,1,2,3,13,-7
burksan01,11:04,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,1,2,-6
cardibr01,10:54,3,6,.500,0,1,.000,0,0,,0,1,1,1,1,0,1,2,6,+10
warriha01,6:17,1,4,.250,0,0,,0,0,,0,0,0,1,0,0,1,1,2,-5
jonesda02,5:12,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,0,2,2,-5
tsakaja01,3:39,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,1,1,-3
Team Totals,265,34,86,.395,5,22,.227,13,22,.591,8,35,43,22,11,7,14,28,86,
Philadelphia 76ers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
iguodan01,49:38,2,9,.222,0,3,.000,3,6,.500,1,9,10,1,1,1,1,2,7,0
iversal01,46:36,12,29,.414,2,5,.400,4,4,1.000,0,2,2,6,2,0,4,4,30,+2
webbech01,40:15,11,19,.579,0,0,,7,11,.636,1,7,8,2,2,1,3,4,29,0
dalemsa01,37:03,2,5,.400,0,0,,5,5,1.000,2,9,11,0,1,6,3,4,9,+4
salmojo01,25:53,0,0,,0,0,,2,2,1.000,0,2,2,1,0,0,0,2,2,-6
korveky01,27:02,3,7,.429,2,4,.500,0,0,,0,1,1,2,0,0,1,1,8,+14
huntest01,15:35,1,4,.250,0,0,,0,0,,3,2,5,1,0,0,1,1,2,-2
bradlmi01,12:45,1,2,.500,0,0,,0,0,,0,6,6,1,2,0,2,1,2,+3
ollieke01,10:14,0,2,.000,0,0,,0,0,,0,2,2,0,0,0,0,1,0,0
Team Totals,265,32,77,.416,4,12,.333,21,28,.750,7,40,47,14,8,8,15,20,89,
