New Orleans/Oklahoma City Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
paulch01,39:02,11,17,.647,1,3,.333,5,5,1.000,0,6,6,11,4,1,1,5,28,-15
masonde01,33:10,3,11,.273,0,0,,3,4,.750,1,2,3,0,0,0,0,1,9,-8
brownpj01,32:25,4,9,.444,0,0,,0,1,.000,4,2,6,1,0,0,3,1,8,-8
westda01,30:33,6,8,.750,0,0,,5,5,1.000,2,5,7,2,1,1,2,3,17,-25
snydeki01,23:37,4,10,.400,2,2,1.000,2,2,1.000,1,0,1,2,2,0,3,2,12,0
butlera01,24:35,5,10,.500,2,5,.400,0,0,,0,4,4,1,0,0,1,1,12,+6
claxtsp01,22:45,2,10,.200,0,1,.000,0,0,,0,2,2,4,2,0,1,1,4,-12
anderch01,13:46,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,4,2,-4
smithjr01,10:36,1,1,1.000,0,0,,0,0,,1,1,2,1,0,0,0,1,2,+5
vromaja01,9:31,1,1,1.000,0,0,,3,4,.750,0,2,2,0,0,0,0,1,5,+6
Team Totals,240,38,78,.487,5,11,.455,18,21,.857,9,25,34,22,9,2,11,20,99,
Washington Wizards
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
arenagi01,45:52,11,24,.458,2,2,1.000,9,11,.818,0,4,4,5,2,1,0,4,33,+11
butleca01,44:25,11,20,.550,0,0,,2,2,1.000,1,3,4,2,3,0,5,2,24,+16
jamisan01,42:09,8,18,.444,2,4,.500,2,2,1.000,2,9,11,6,0,0,2,2,20,+18
jeffrja01,32:44,4,5,.800,1,1,1.000,3,4,.750,4,4,8,4,0,1,2,1,12,+9
haywobr01,30:47,4,6,.667,0,0,,0,0,,4,9,13,1,0,0,3,1,8,+13
daniean01,25:05,4,9,.444,0,3,.000,3,5,.600,0,1,1,4,0,0,0,1,11,-5
ruffimi01,16:09,1,1,1.000,0,0,,0,0,,2,2,4,0,0,1,2,5,2,-2
blatcan01,1:44,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4
taylodo01,1:05,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1
Team Totals,240,43,83,.518,5,10,.500,19,24,.792,13,32,45,22,5,3,14,16,110,
