Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
paytoga01,41:46,4,10,.400,0,4,.000,3,4,.750,0,5,5,8,1,0,3,0,11,+7
hasleud01,37:08,7,10,.700,0,0,,3,3,1.000,1,6,7,3,1,0,1,3,17,+10
onealsh01,33:27,9,15,.600,0,0,,5,7,.714,4,3,7,5,0,3,3,3,23,-2
kaponja01,27:47,2,7,.286,0,3,.000,1,1,1.000,0,2,2,1,0,0,0,2,5,-12
poseyja01,25:29,2,7,.286,2,6,.333,1,2,.500,0,6,6,1,0,0,3,3,7,-6
fitchge01,26:27,3,7,.429,0,1,.000,0,0,,3,5,8,1,2,1,1,2,6,+17
walkean02,23:17,6,15,.400,3,8,.375,0,0,,2,3,5,1,0,0,1,1,15,+5
mournal01,14:13,3,4,.750,0,0,,0,2,.000,0,1,1,0,0,1,1,2,6,+10
simiewa01,6:01,0,0,,0,0,,1,1,1.000,1,0,1,0,0,0,0,0,1,-3
wrighdo01,4:25,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0,+4
Team Totals,240,36,76,.474,5,22,.227,14,20,.700,11,31,42,21,4,5,13,16,91,
Charlotte Bobcats
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
feltora01,42:03,7,17,.412,1,2,.500,0,1,.000,0,5,5,11,1,0,1,3,15,-1
elyme01,38:04,5,8,.625,0,0,,5,6,.833,2,6,8,0,0,0,0,3,15,+9
jonesju01,37:49,4,15,.267,2,8,.250,2,2,1.000,1,2,3,3,2,0,1,4,12,-2
brezepr01,37:37,8,14,.571,0,0,,3,4,.750,3,9,12,0,1,1,2,5,19,-16
knighbr01,17:28,0,4,.000,0,1,.000,0,0,,0,0,0,3,0,0,2,0,0,-5
carroma01,30:52,7,12,.583,4,6,.667,2,3,.667,0,3,3,1,1,0,1,2,20,+2
voskuja01,20:11,2,7,.286,0,0,,0,0,,3,1,4,1,1,0,2,1,4,-5
robinbe01,10:11,0,0,,0,0,,0,0,,0,0,0,0,1,1,1,0,0,-4
burleke01,3:59,0,2,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,-4
anderal01,1:46,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0,-4
Team Totals,240,33,80,.413,7,19,.368,12,16,.750,9,26,35,20,7,2,11,18,85,
