Toronto Raptors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesmi01,37:14,8,17,.471,1,3,.333,0,1,.000,1,0,1,4,1,0,1,5,17,+4
boshch01,36:28,8,13,.615,0,0,,6,6,1.000,0,6,6,5,0,0,0,3,22,-4
petermo01,35:32,6,12,.500,2,4,.500,0,0,,3,6,9,4,2,0,2,4,14,+1
roseja01,29:01,3,10,.300,1,4,.250,4,4,1.000,0,2,2,6,0,1,4,3,11,-10
araujra01,22:08,6,8,.750,0,0,,2,2,1.000,2,4,6,0,1,0,1,2,14,-8
villach01,27:10,6,12,.500,0,1,.000,1,2,.500,1,6,7,1,1,0,0,3,13,+4
grahajo01,21:44,4,6,.667,0,2,.000,0,0,,0,4,4,1,0,0,0,2,8,+7
caldejo01,20:30,0,2,.000,0,1,.000,2,2,1.000,0,0,0,6,1,0,2,2,2,-8
bonnema01,10:14,1,2,.500,1,2,.500,0,0,,0,2,2,0,0,0,0,3,3,+4
Team Totals,240,42,82,.512,5,17,.294,15,17,.882,7,30,37,27,6,1,10,27,104,
Sacramento Kings
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
garcifr01,42:15,5,13,.385,1,3,.333,2,3,.667,3,3,6,3,0,0,4,2,13,+7
abdursh01,40:25,7,10,.700,0,0,,8,9,.889,2,6,8,4,0,0,1,3,22,-3
wellsbo01,38:01,7,14,.500,0,2,.000,4,5,.800,4,5,9,4,0,1,1,4,18,+2
millebr01,37:58,7,11,.636,0,0,,2,2,1.000,0,8,8,8,0,0,0,3,16,+5
bibbymi01,36:44,10,21,.476,5,10,.500,0,2,.000,0,3,3,1,1,0,1,1,25,0
thomake01,17:37,2,3,.667,0,0,,2,3,.667,1,3,4,3,0,1,2,2,6,+2
martike02,14:46,0,4,.000,0,1,.000,1,2,.500,0,0,0,2,1,0,0,1,1,-4
hartja01,12:14,2,4,.500,0,0,,1,2,.500,0,2,2,0,1,0,1,0,5,+1
Team Totals,240,40,80,.500,6,16,.375,20,28,.714,10,30,40,25,3,2,10,16,106,
