Seattle SuperSonics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
allenra02,42:04,8,19,.421,3,10,.300,4,4,1.000,0,7,7,5,1,2,4,2,23,-12
wilcoch01,39:52,7,12,.583,0,0,,2,2,1.000,5,14,19,1,2,0,3,2,16,-4
lewisra02,33:38,5,12,.417,1,4,.250,4,4,1.000,0,4,4,2,2,1,3,2,15,-8
ridnolu01,33:06,2,10,.200,0,3,.000,2,2,1.000,0,1,1,10,0,1,1,4,6,-17
petrojo01,21:51,3,9,.333,0,0,,1,3,.333,3,2,5,0,1,0,3,4,7,-12
swiftro01,23:17,6,7,.857,0,0,,1,2,.500,4,5,9,0,0,0,2,2,13,+1
wilksmi01,14:54,0,4,.000,0,0,,6,8,.750,0,1,1,2,1,0,1,1,6,+8
wilkida02,13:31,2,6,.333,0,1,.000,1,1,1.000,1,1,2,0,0,0,0,3,5,+4
mooremi01,11:00,1,2,.500,0,0,,1,1,1.000,0,0,0,0,0,0,0,1,3,-3
felixno01,6:47,1,2,.500,0,0,,0,0,,0,0,0,0,1,0,0,2,2,-2
Team Totals,240,35,83,.422,4,18,.222,22,27,.815,13,35,48,20,8,4,17,23,96,
Sacramento Kings
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
artesro01,42:47,10,18,.556,3,4,.750,11,15,.733,3,5,8,6,1,2,3,1,34,+15
millebr01,39:57,4,12,.333,0,1,.000,0,2,.000,1,13,14,1,1,0,2,3,8,+6
bibbymi01,39:35,9,20,.450,5,10,.500,7,7,1.000,2,2,4,8,2,0,2,5,30,+7
thomake01,34:37,5,8,.625,0,0,,1,1,1.000,3,8,11,4,2,1,2,2,11,+10
martike02,25:48,2,10,.200,0,4,.000,2,2,1.000,0,2,2,1,1,1,2,4,6,-1
wellsbo01,21:45,4,12,.333,0,1,.000,2,2,1.000,3,3,6,3,2,0,2,4,10,+6
abdursh01,21:26,2,4,.500,0,0,,0,0,,1,0,1,3,1,0,1,2,4,+2
garcifr01,9:30,1,3,.333,0,2,.000,0,0,,0,0,0,0,0,0,0,0,2,+2
hartja01,4:35,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-2
Team Totals,240,37,87,.425,8,22,.364,23,29,.793,13,33,46,26,10,4,14,22,105,
