Los Angeles Lakers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
bryanko01,45:00,10,26,.385,2,6,.333,9,10,.900,2,8,10,4,2,0,4,1,31,-7
onealsh01,43:00,8,14,.571,0,0,,3,13,.231,6,7,13,2,0,5,4,4,19,0
malonka01,43:00,3,10,.300,0,0,,4,4,1.000,1,10,11,5,0,0,3,3,10,-11
paytoga01,38:00,1,8,.125,0,0,,2,2,1.000,1,3,4,3,0,0,2,3,4,-2
georgde01,27:00,2,2,1.000,2,2,1.000,2,2,1.000,0,1,1,0,1,1,3,2,8,+5
fishede01,22:00,2,7,.286,0,2,.000,0,0,,0,3,3,1,1,0,2,0,4,-17
medvest01,9:00,0,1,.000,0,0,,2,2,1.000,1,1,2,0,0,0,0,3,2,-10
rushka01,9:00,0,1,.000,0,0,,0,0,,0,0,0,1,1,0,2,2,0,-6
waltolu01,4:00,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,2,0,-2
Team Totals,240,26,69,.377,4,10,.400,22,33,.667,12,33,45,16,5,6,21,20,78,
San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
parketo01,42:00,8,19,.421,1,5,.200,3,5,.600,1,3,4,9,3,0,1,2,20,+13
duncati01,39:00,13,18,.722,0,0,,4,11,.364,3,8,11,3,3,2,7,4,30,+7
bowenbr01,32:00,2,7,.286,1,4,.250,0,0,,0,0,0,0,0,0,0,3,5,-4
nestera01,31:00,5,11,.455,0,0,,0,2,.000,2,4,6,0,1,1,0,5,10,-1
turkohe01,19:00,0,6,.000,0,2,.000,0,0,,0,2,2,1,2,0,1,1,0,-1
ginobma01,31:00,4,10,.400,2,5,.400,1,1,1.000,2,4,6,2,2,0,1,3,11,+13
horryro01,23:00,0,2,.000,0,0,,0,0,,1,4,5,0,0,0,2,2,0,+10
brownde02,14:00,3,4,.750,1,1,1.000,1,2,.500,0,2,2,1,0,0,3,3,8,+12
hartja01,6:00,2,2,1.000,0,0,,0,0,,0,1,1,0,0,0,0,1,4,-3
willike02,3:00,0,0,,0,0,,0,0,,0,3,3,0,0,0,0,2,0,+4
Team Totals,240,37,79,.468,5,17,.294,9,21,.429,9,31,40,16,11,3,15,26,88,
