Los Angeles Lakers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
georgde01,43:00,4,10,.400,0,3,.000,4,4,1.000,5,7,12,2,2,0,0,2,12,+10
onealsh01,39:00,11,19,.579,0,0,,2,5,.400,5,7,12,3,1,4,4,5,24,+8
paytoga01,37:00,7,17,.412,1,4,.250,4,6,.667,1,3,4,9,2,1,1,0,19,+6
bryanko01,37:00,4,12,.333,0,1,.000,7,10,.700,0,6,6,4,0,1,2,4,15,-3
malonka01,36:00,5,10,.500,0,0,,8,12,.667,2,10,12,2,0,0,4,2,18,+6
fishede01,26:00,5,9,.556,1,3,.333,2,2,1.000,0,2,2,4,0,0,0,1,13,-1
russebr01,10:00,0,1,.000,0,1,.000,0,0,,1,2,3,0,1,0,1,0,0,-1
grantho01,8:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,3,0,-4
rushka01,4:00,1,2,.500,0,1,.000,0,0,,1,0,1,0,0,0,0,1,2,-1
Team Totals,240,37,81,.457,2,13,.154,27,39,.692,15,37,52,24,6,6,13,18,103,
Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
marbust01,45:00,11,24,.458,1,4,.250,3,3,1.000,0,2,2,11,0,0,2,2,26,-1
mariosh01,41:00,6,23,.261,1,3,.333,2,2,1.000,5,6,11,0,2,3,0,4,15,-7
johnsjo02,37:00,6,15,.400,4,5,.800,4,4,1.000,1,6,7,3,2,0,2,4,20,-11
stoudam01,28:00,5,11,.455,0,1,.000,3,3,1.000,0,6,6,0,1,1,2,3,13,-6
voskuja01,26:00,2,3,.667,0,0,,2,2,1.000,1,3,4,1,0,0,0,5,6,+2
hardaan01,29:00,6,8,.750,2,2,1.000,1,1,1.000,0,2,2,5,1,0,0,6,15,+5
jacobca01,15:00,1,3,.333,0,2,.000,0,0,,0,2,2,0,1,0,1,1,2,+7
guglito01,13:00,0,4,.000,0,0,,0,0,,1,2,3,2,0,1,2,3,0,-4
cabarza01,4:00,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,1,2,-4
trybace01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
knighbr01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1
Team Totals,240,38,92,.413,8,17,.471,15,15,1.000,8,30,38,22,7,5,9,29,99,
