Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
onealje01,43:00,8,19,.421,0,0,,3,6,.500,5,12,17,2,1,4,4,3,19,+12
artesro01,42:00,8,17,.471,4,5,.800,5,6,.833,0,2,2,5,0,0,7,2,25,+13
tinslja01,35:00,6,12,.500,3,8,.375,2,2,1.000,2,4,6,7,1,1,2,1,17,+17
millere01,32:00,2,5,.400,2,4,.500,0,0,,0,2,2,4,0,0,1,0,6,+17
fosteje01,30:00,3,5,.600,0,0,,1,1,1.000,3,7,10,0,2,1,0,2,7,+15
harrial01,31:00,3,6,.500,0,1,.000,0,0,,1,1,2,0,0,0,2,1,6,-13
jonesfr01,13:00,2,3,.667,1,1,1.000,7,8,.875,1,0,1,2,3,0,0,0,12,-5
bendejo01,11:00,1,1,1.000,1,1,1.000,2,2,1.000,0,0,0,0,0,1,2,1,5,-6
anderke01,10:00,0,3,.000,0,0,,1,2,.500,0,1,1,2,0,0,1,0,1,-2
johnsan02,8:00,0,3,.000,0,1,.000,1,1,1.000,2,0,2,2,0,0,1,2,1,-8
pollasc01,5:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,1,0,2,-3
croshau01,5:00,0,1,.000,0,1,.000,0,0,,0,0,0,0,1,0,0,0,0,-2
Team Totals,265,34,76,.447,11,22,.500,22,28,.786,14,29,43,24,8,7,21,12,101,
Los Angeles Clippers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
brandel01,48:00,9,17,.529,0,0,,6,6,1.000,0,3,3,7,3,4,0,2,24,-1
richaqu01,46:00,11,21,.524,1,5,.200,0,0,,4,5,9,5,3,0,3,4,23,-8
maggeco01,46:00,7,18,.389,1,3,.333,6,7,.857,1,5,6,2,1,0,5,2,21,-14
jaricma01,31:00,4,10,.400,1,2,.500,0,0,,0,2,2,5,1,1,1,4,9,-14
kamanch01,18:00,0,2,.000,0,0,,0,0,,2,1,3,1,1,0,4,1,0,-12
simmobo01,31:00,3,6,.500,0,1,.000,0,0,,2,2,4,1,1,0,1,2,6,-1
wilcoch01,23:00,3,6,.500,0,0,,1,2,.500,4,6,10,0,0,0,1,1,7,+8
houseed01,22:00,2,7,.286,0,1,.000,0,0,,1,3,4,5,1,0,0,2,4,+7
Team Totals,265,39,87,.448,3,12,.250,13,15,.867,14,27,41,26,11,5,15,18,94,
