Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
harrial01,44:00,8,16,.500,0,2,.000,2,2,1.000,1,5,6,7,3,1,3,3,18,+13
onealje01,42:00,13,26,.500,0,1,.000,6,8,.750,8,6,14,2,1,8,4,2,32,+12
millere01,33:00,5,14,.357,4,10,.400,1,1,1.000,0,3,3,4,1,1,1,2,15,+12
fosteje01,27:00,2,3,.667,0,0,,2,4,.500,2,6,8,0,0,0,0,3,6,+12
anderke01,26:00,3,7,.429,0,0,,1,2,.500,1,2,3,1,1,0,1,3,7,+14
johnsan02,27:00,3,7,.429,0,2,.000,0,0,,0,2,2,3,0,0,4,1,6,-3
jonesfr01,18:00,1,6,.167,1,4,.250,0,0,,0,1,1,2,2,0,1,0,3,-10
croshau01,15:00,0,2,.000,0,1,.000,2,2,1.000,0,5,5,1,0,0,2,1,2,-5
pollasc01,8:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,1,0,-10
Team Totals,240,35,81,.432,5,20,.250,14,19,.737,12,31,43,20,8,10,17,16,89,
Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
marbust01,41:00,4,15,.267,0,1,.000,6,7,.857,0,1,1,10,2,0,2,0,14,-11
johnsjo02,38:00,3,10,.300,0,2,.000,0,0,,0,3,3,2,1,0,4,4,6,-8
mariosh01,35:00,6,15,.400,0,1,.000,3,4,.750,4,8,12,2,2,2,3,1,15,-10
stoudam01,32:00,5,14,.357,0,0,,1,2,.500,3,4,7,2,0,1,2,3,11,-8
whiteja01,12:00,0,0,,0,0,,0,0,,0,5,5,0,0,1,0,3,0,-4
hardaan01,24:00,4,6,.667,1,2,.500,0,0,,0,2,2,3,1,1,1,1,9,+6
willisc01,20:00,6,6,1.000,0,0,,1,2,.500,2,3,5,0,1,3,1,3,13,+8
guglito01,16:00,3,5,.600,0,0,,0,0,,0,1,1,1,1,0,1,2,6,+1
voskuja01,13:00,0,5,.000,0,0,,1,2,.500,3,1,4,0,0,0,1,2,1,-13
barbole01,5:00,3,3,1.000,1,1,1.000,0,2,.000,0,0,0,0,1,0,0,0,7,+6
jacobca01,4:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-2
Team Totals,240,34,79,.430,2,7,.286,12,19,.632,12,29,41,20,9,8,16,19,82,
