Sacramento Kings
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
millebr01,45:00,7,16,.438,1,1,1.000,2,2,1.000,3,9,12,3,1,2,0,2,17,+9
stojape01,40:00,12,23,.522,3,9,.333,4,4,1.000,2,5,7,4,3,0,1,3,31,+12
divacvl01,34:00,5,9,.556,0,0,,0,0,,1,7,8,8,0,1,0,2,10,+1
bibbymi01,33:00,3,14,.214,1,5,.200,4,4,1.000,2,2,4,5,1,0,1,0,11,+10
chrisdo01,28:00,3,7,.429,0,0,,2,2,1.000,2,5,7,3,1,0,1,2,8,+10
jacksbo01,24:00,5,12,.417,1,2,.500,4,5,.800,1,4,5,1,3,0,4,2,15,+10
peelean01,16:00,1,5,.200,0,1,.000,0,0,,0,1,1,0,0,0,1,1,2,-4
masseto01,13:00,2,3,.667,0,0,,0,0,,1,2,3,0,0,0,1,5,4,+9
wallage01,5:00,0,1,.000,0,0,,0,0,,2,0,2,0,0,1,0,1,0,0
songada01,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+3
Team Totals,240,38,90,.422,6,18,.333,16,17,.941,14,35,49,24,9,4,9,18,98,
Atlanta Hawks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
terryja01,45:00,11,21,.524,1,3,.333,2,5,.400,0,9,9,5,1,1,4,4,25,-10
abdursh01,41:00,7,18,.389,0,0,,7,8,.875,4,6,10,2,0,1,4,3,21,-9
jacksst02,37:00,5,12,.417,1,3,.333,0,0,,0,1,1,2,0,0,1,2,11,-14
glovedi01,33:00,4,7,.571,1,2,.500,2,3,.667,1,4,5,1,2,1,2,2,11,+6
ratlith01,33:00,5,10,.500,0,0,,1,2,.500,2,7,9,2,0,5,1,3,11,+4
vaughja01,19:00,1,4,.250,1,1,1.000,0,0,,0,1,1,0,2,0,1,1,3,-11
mohamna01,14:00,0,4,.000,0,0,,2,2,1.000,2,3,5,0,0,0,1,0,2,-12
hansetr01,10:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-9
nailole01,7:00,0,2,.000,0,0,,0,0,,0,2,2,1,0,0,0,1,0,-5
dickada01,1:00,1,2,.500,0,1,.000,0,0,,0,0,0,1,0,0,0,1,2,0
Team Totals,240,34,81,.420,4,10,.400,14,20,.700,9,33,42,14,5,8,14,18,86,
