Portland Trail Blazers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
drexlcl01,39:00,9,20,.450,1,5,.200,4,5,.800,3,8,11,5,0,0,2,1,23
grantha01,36:00,7,14,.500,0,0,,1,2,.500,4,0,4,3,1,0,3,4,15
willibu01,36:00,2,5,.400,0,0,,7,8,.875,3,9,12,1,1,0,1,2,11
portete01,26:00,2,9,.222,0,3,.000,3,3,1.000,1,1,2,9,1,1,1,2,7
bryanma01,24:00,0,2,.000,0,0,,0,0,,1,3,4,0,1,0,1,4,0
stricro02,31:00,7,13,.538,0,0,,5,5,1.000,2,0,2,5,1,1,0,3,19
robincl02,31:00,5,16,.313,0,2,.000,6,6,1.000,3,2,5,2,0,0,3,1,16
kerseje01,13:00,4,6,.667,0,0,,0,0,,0,1,1,1,1,0,0,0,8
smithre01,3:00,0,1,.000,0,0,,1,2,.500,1,0,1,0,1,0,0,0,1
thompke01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0
Team Totals,240,36,86,.419,1,10,.100,27,31,.871,18,24,42,26,7,2,11,19,100
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
daughbr01,39:00,4,12,.333,0,0,,1,4,.250,1,11,12,2,2,1,1,4,9
williho01,37:00,9,13,.692,0,0,,3,3,1.000,4,3,7,6,0,1,2,5,21
pricema01,34:00,5,13,.385,2,5,.400,4,4,1.000,0,5,5,12,0,0,2,2,16
millsch01,32:00,8,13,.615,2,5,.400,4,6,.667,1,2,3,3,1,0,0,4,22
wilkige01,32:00,5,8,.625,0,0,,0,0,,0,1,1,4,2,0,2,1,10
hillty01,20:00,4,4,1.000,0,0,,1,1,1.000,2,8,10,0,1,0,1,3,9
ferryda01,16:00,5,7,.714,0,1,.000,0,0,,0,0,0,0,0,0,3,2,10
battljo01,16:00,3,4,.750,0,0,,0,0,,0,1,1,1,0,0,2,2,6
brandte01,14:00,2,3,.667,0,0,,2,2,1.000,0,0,0,7,1,1,3,2,6
Team Totals,240,45,77,.584,4,11,.364,15,20,.750,8,31,39,35,7,3,16,25,109
