Atlanta Hawks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
blaylmo01,40:00,6,20,.300,1,6,.167,3,4,.750,0,7,7,10,3,0,2,1,16
willike02,38:00,7,17,.412,1,1,1.000,1,1,1.000,7,7,14,2,1,0,4,5,16
wilkido01,36:00,9,25,.360,2,8,.250,6,8,.750,6,5,11,3,0,2,0,3,26
augmost01,33:00,4,8,.500,0,0,,1,1,1.000,1,3,4,2,0,0,2,2,9
koncajo01,18:00,0,3,.000,0,0,,0,0,,0,3,3,2,2,2,2,1,0
langan01,30:00,6,9,.667,0,0,,3,4,.750,5,1,6,1,0,1,0,2,15
ehlocr01,24:00,5,10,.500,2,3,.667,0,0,,3,2,5,5,2,1,1,2,12
whatlen01,8:00,1,1,1.000,0,0,,1,1,1.000,0,0,0,1,0,0,1,1,3
ferredu01,7:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
keefead01,6:00,0,0,,0,0,,2,4,.500,0,1,1,0,0,0,0,0,2
Team Totals,240,38,93,.409,6,18,.333,17,23,.739,22,29,51,26,8,6,12,18,99
Houston Rockets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
olajuha01,46:00,14,28,.500,0,0,,0,0,,5,9,14,7,1,4,2,4,28
thorpot01,39:00,6,12,.500,0,0,,2,3,.667,2,10,12,4,0,0,4,2,14
smithke01,35:00,7,11,.636,2,3,.667,2,4,.500,0,2,2,10,0,0,1,1,18
maxweve01,31:00,6,14,.429,1,5,.200,2,2,1.000,0,2,2,1,0,1,3,2,15
horryro01,26:00,3,4,.750,0,1,.000,0,0,,1,4,5,2,1,1,1,3,6
eliema01,21:00,3,7,.429,1,4,.250,5,5,1.000,1,0,1,5,0,0,1,2,12
cassesa01,14:00,1,3,.333,0,2,.000,0,0,,0,1,1,1,1,0,0,2,2
brooksc01,13:00,1,3,.333,0,0,,2,2,1.000,0,0,0,1,0,0,0,0,4
herreca01,11:00,2,4,.500,0,0,,0,0,,1,1,2,0,0,0,0,4,4
bullama01,4:00,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,1,0
Team Totals,240,43,87,.494,4,15,.267,13,16,.813,11,29,40,31,3,6,12,21,103
