Utah Jazz
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
malonje01,40:00,12,20,.600,0,0,,3,3,1.000,0,1,1,0,2,0,1,2,27
malonka01,40:00,8,22,.364,1,1,1.000,6,11,.545,6,9,15,6,3,0,4,5,23
stockjo01,35:00,5,11,.455,1,2,.500,4,4,1.000,1,2,3,12,2,0,4,4,15
spencfe01,28:00,2,3,.667,0,0,,5,6,.833,3,7,10,1,1,3,2,4,9
russebr01,24:00,2,5,.400,0,0,,2,3,.667,1,2,3,2,2,0,2,2,6
chambto01,27:00,2,8,.250,0,1,.000,2,2,1.000,2,3,5,1,2,0,1,4,6
corbity01,25:00,5,8,.625,0,0,,2,2,1.000,4,6,10,1,0,0,3,2,12
humphja01,16:00,2,6,.333,1,1,1.000,0,0,,0,0,0,3,0,0,0,1,5
crottjo01,5:00,0,3,.000,0,0,,0,0,,0,0,0,0,0,0,1,3,0
Team Totals,240,38,86,.442,3,5,.600,24,31,.774,17,30,47,26,12,3,18,27,103
Los Angeles Clippers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
jacksma01,43:00,10,18,.556,4,5,.800,2,4,.500,1,5,6,10,1,0,3,2,26
vaughlo01,30:00,1,6,.167,0,0,,0,0,,2,8,10,0,3,0,0,5,2
mannida01,29:00,7,15,.467,0,0,,2,3,.667,2,3,5,3,0,0,6,6,16
harpero01,20:00,1,7,.143,0,0,,2,4,.500,0,3,3,3,1,1,2,2,4
spencel01,8:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,1,2,3,2
grantga01,33:00,9,16,.563,0,1,.000,2,2,1.000,0,2,2,5,1,2,0,2,20
outlabo01,32:00,2,2,1.000,0,0,,4,6,.667,3,4,7,2,0,1,2,3,8
tolbeto01,24:00,7,11,.636,1,1,1.000,2,2,1.000,2,2,4,2,0,0,3,3,17
willijo02,21:00,1,6,.167,0,0,,2,2,1.000,1,2,3,2,0,0,2,1,4
Team Totals,240,39,82,.476,5,7,.714,16,23,.696,11,29,40,27,6,5,20,27,99
