Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
mutomdi01,42:00,5,7,.714,0,0,,2,8,.250,4,11,15,1,5,5,4,4,12
ellisla01,37:00,8,20,.400,0,0,,5,9,.556,9,4,13,4,2,1,3,2,21
willire01,37:00,5,19,.263,1,3,.333,4,4,1.000,6,5,11,5,2,0,0,4,15
stithbr01,29:00,6,12,.500,0,0,,2,2,1.000,1,0,1,1,1,0,1,1,14
abdulma02,27:00,6,13,.462,0,0,,2,3,.667,0,1,1,4,1,0,0,0,14
rogerro01,25:00,6,11,.545,1,2,.500,2,4,.500,2,2,4,1,1,0,2,5,15
packro01,21:00,1,3,.333,0,0,,4,4,1.000,0,1,1,2,2,1,3,2,6
delebi01,11:00,1,5,.200,0,0,,1,2,.500,1,3,4,1,0,0,0,1,3
hammoto01,6:00,0,0,,0,0,,0,2,.000,0,3,3,1,0,0,0,2,0
meeda01,5:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0
Team Totals,240,38,91,.418,2,5,.400,22,38,.579,23,30,53,20,14,7,14,21,100
Los Angeles Clippers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
jacksma01,34:00,3,10,.300,0,0,,3,4,.750,6,0,6,6,2,0,4,4,9
vaughlo01,29:00,3,7,.429,0,0,,2,2,1.000,2,8,10,0,1,0,2,2,8
spencel01,24:00,4,7,.571,0,0,,2,2,1.000,1,4,5,1,1,0,4,4,10
ellisha01,19:00,2,5,.400,0,0,,2,3,.667,3,3,6,0,2,0,0,2,6
deherte01,13:00,0,5,.000,0,1,.000,0,0,,0,0,0,0,0,0,3,1,0
willijo02,32:00,7,16,.438,1,3,.333,1,2,.500,1,4,5,6,0,0,3,4,16
grantga01,31:00,5,11,.455,0,0,,2,2,1.000,0,3,3,3,3,0,2,5,12
woodsra01,20:00,3,8,.375,3,5,.600,2,4,.500,0,1,1,3,1,0,1,2,11
outlabo01,20:00,2,5,.400,0,0,,5,6,.833,1,5,6,0,1,1,3,0,9
martibo01,18:00,2,6,.333,0,0,,0,0,,3,4,7,2,0,2,2,3,4
Team Totals,240,31,80,.388,4,9,.444,19,25,.760,17,32,49,21,11,3,24,27,85
