New Jersey Nets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
anderke01,43:00,7,20,.350,2,3,.667,5,8,.625,1,5,6,14,1,0,4,1,21
edwarke01,43:00,6,11,.545,0,0,,3,5,.600,2,3,5,2,1,0,3,4,15
benjabe01,35:00,7,11,.636,0,0,,3,4,.750,4,5,9,0,0,2,2,4,17
morrich01,33:00,6,11,.545,1,4,.250,2,3,.667,2,2,4,1,3,1,2,5,15
colemde01,30:00,8,13,.615,0,0,,6,6,1.000,1,2,3,3,2,1,2,0,22
gilliar01,22:00,4,5,.800,0,0,,2,2,1.000,0,5,5,1,0,2,1,2,10
brownpj01,17:00,1,2,.500,0,0,,2,2,1.000,3,3,6,0,0,1,2,1,4
newmajo01,8:00,2,3,.667,0,1,.000,2,2,1.000,1,0,1,1,0,0,0,1,6
wesleda01,5:00,2,3,.667,1,2,.500,0,0,,0,0,0,0,0,0,1,1,5
willija01,4:00,1,2,.500,0,0,,0,0,,0,0,0,1,0,0,1,1,2
Team Totals,240,44,81,.543,4,10,.400,25,32,.781,14,25,39,23,7,7,18,20,117
Portland Trail Blazers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
stricro02,39:00,10,17,.588,0,0,,5,5,1.000,0,0,0,11,2,1,2,1,25
robincl02,38:00,13,22,.591,0,0,,4,5,.800,2,3,5,2,4,1,1,4,30
drexlcl01,34:00,5,14,.357,0,2,.000,3,3,1.000,3,6,9,8,1,0,2,2,13
willibu01,34:00,4,9,.444,0,0,,1,2,.500,7,8,15,2,1,1,1,5,9
grantha01,22:00,5,14,.357,0,0,,0,0,,1,3,4,2,1,0,1,3,10
portete01,29:00,7,14,.500,1,5,.200,1,1,1.000,0,0,0,4,0,1,0,2,16
bryanma01,18:00,6,10,.600,0,0,,1,1,1.000,2,1,3,1,0,0,1,1,13
murratr01,11:00,2,5,.400,0,1,.000,0,0,,0,1,1,0,1,0,0,1,4
robinja02,9:00,1,4,.250,0,0,,0,0,,1,1,2,2,1,0,0,1,2
kerseje01,6:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,53,109,.486,1,8,.125,15,17,.882,16,23,39,32,11,4,8,20,122
