New York Knicks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
smithch01,41:00,7,18,.389,0,0,,1,2,.500,2,3,5,3,2,1,1,2,15
ewingpa01,37:00,8,17,.471,0,0,,2,4,.500,1,11,12,0,0,3,3,3,18
anthogr01,36:00,3,11,.273,1,5,.200,1,1,1.000,2,1,3,4,1,0,6,5,8
oaklech01,33:00,3,8,.375,0,0,,0,1,.000,4,8,12,4,1,2,1,3,6
starkjo01,32:00,6,15,.400,1,5,.200,5,6,.833,0,1,1,6,1,0,2,5,18
masonan01,23:00,0,1,.000,0,0,,0,0,,0,2,2,0,1,0,2,2,0
davishu01,22:00,4,8,.500,0,1,.000,4,4,1.000,0,2,2,4,2,0,1,1,12
willihe01,10:00,3,3,1.000,0,0,,0,0,,0,3,3,1,0,0,0,1,6
harpede01,6:00,0,1,.000,0,0,,0,0,,0,0,0,0,1,0,1,1,0
Team Totals,240,34,82,.415,2,11,.182,13,18,.722,9,31,40,22,9,6,17,23,83
New Jersey Nets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
anderke01,43:00,12,19,.632,0,4,.000,5,6,.833,0,1,1,3,0,2,4,3,29
colemde01,41:00,6,17,.353,0,1,.000,11,12,.917,2,14,16,2,1,2,3,2,23
edwarke01,37:00,9,16,.563,1,2,.500,2,3,.667,0,3,3,4,3,1,2,3,21
benjabe01,23:00,4,6,.667,0,0,,3,4,.750,4,5,9,0,1,3,1,4,11
morrich01,16:00,0,6,.000,0,3,.000,0,0,,0,2,2,1,0,1,1,3,0
brownpj01,28:00,0,3,.000,0,0,,2,2,1.000,3,5,8,1,1,1,0,4,2
gilliar01,27:00,5,10,.500,0,0,,1,1,1.000,3,3,6,0,1,0,3,2,11
willija01,9:00,1,2,.500,0,0,,1,2,.500,0,4,4,0,0,0,0,0,3
newmajo01,8:00,1,3,.333,1,2,.500,0,0,,1,0,1,0,0,0,0,1,3
waltere01,8:00,0,0,,0,0,,0,0,,0,2,2,6,1,0,3,3,0
Team Totals,240,38,82,.463,2,12,.167,25,30,.833,13,39,52,17,8,10,17,25,103
