Philadelphia 76ers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
perryti01,38:00,1,6,.167,0,2,.000,5,6,.833,1,4,5,3,0,1,2,2,7
weathcl01,31:00,6,15,.400,0,0,,2,4,.500,3,7,10,0,1,0,2,0,14
malonje01,28:00,8,14,.571,0,0,,0,0,,1,3,4,2,0,0,1,1,16
barroda01,28:00,2,9,.222,1,5,.200,0,0,,0,6,6,2,0,0,2,1,5
leckner01,7:00,1,2,.500,0,0,,0,0,,0,1,1,0,1,0,1,4,2
woolror01,26:00,4,12,.333,0,0,,5,6,.833,2,3,5,0,0,1,1,1,13
austiis01,24:00,1,9,.111,0,0,,0,0,,7,4,11,0,0,0,2,2,2
dawkijo01,20:00,4,8,.500,1,3,.333,0,0,,1,0,1,3,0,0,2,0,9
grahagr01,20:00,1,7,.143,0,0,,3,4,.750,0,2,2,0,0,0,1,1,5
malonmo01,13:00,2,4,.500,0,0,,5,7,.714,0,2,2,1,0,0,2,1,9
kiddwa01,5:00,3,3,1.000,0,0,,3,4,.750,1,1,2,0,0,0,0,1,9
Team Totals,240,33,89,.371,2,10,.200,23,31,.742,16,33,49,11,2,2,16,14,91
Charlotte Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
boguemu01,28:00,5,10,.500,0,0,,2,2,1.000,0,1,1,11,2,0,1,1,12
mournal01,27:00,9,19,.474,0,0,,6,8,.750,5,4,9,0,0,2,1,3,24
hawkihe01,22:00,4,6,.667,0,0,,1,2,.500,0,5,5,1,1,0,0,1,9
wingada01,19:00,5,8,.625,0,0,,0,0,,0,4,4,1,0,0,2,2,10
johnsla02,15:00,1,2,.500,0,0,,0,0,,0,3,3,2,0,0,0,0,2
curryde01,29:00,11,19,.579,2,6,.333,0,0,,2,5,7,2,2,0,0,1,24
burresc01,26:00,6,13,.462,0,0,,0,0,,3,4,7,6,1,1,2,5,12
benneto01,20:00,4,7,.571,0,1,.000,0,0,,0,1,1,5,1,0,1,1,8
gattike01,20:00,3,6,.500,0,0,,0,0,,2,2,4,1,0,0,1,2,6
brickfr01,18:00,5,7,.714,0,0,,0,0,,1,4,5,3,2,0,1,3,10
ellisle02,8:00,3,4,.750,0,0,,0,0,,1,2,3,1,1,1,0,0,6
johnsed03,8:00,0,3,.000,0,2,.000,2,2,1.000,2,1,3,3,0,0,0,1,2
Team Totals,240,56,104,.538,2,9,.222,11,14,.786,16,36,52,36,10,4,9,20,125
