New York Knicks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ewingpa01,42:00,8,17,.471,0,0,,6,6,1.000,2,7,9,4,0,1,1,4,22
starkjo01,39:00,13,15,.867,3,3,1.000,3,4,.750,1,5,6,7,1,0,3,1,32
oaklech01,36:00,7,11,.636,0,0,,4,4,1.000,2,4,6,1,1,1,1,4,18
smithch01,27:00,4,9,.444,0,0,,4,7,.571,1,1,2,1,2,1,3,4,12
anthogr01,21:00,1,7,.143,1,4,.250,2,2,1.000,0,0,0,6,0,0,0,2,5
masonan01,29:00,2,8,.250,0,1,.000,2,2,1.000,4,1,5,1,2,0,1,3,6
harpede01,27:00,1,6,.167,0,0,,1,2,.500,0,5,5,5,1,0,1,1,3
willihe01,10:00,1,2,.500,0,0,,0,0,,1,2,3,1,0,1,0,2,2
davishu01,9:00,1,4,.250,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2
Team Totals,240,38,79,.481,4,9,.444,22,27,.815,11,25,36,26,7,4,10,21,102
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
williho01,41:00,5,10,.500,0,0,,6,8,.750,3,4,7,0,2,1,2,6,16
daughbr01,40:00,6,13,.462,0,0,,10,11,.909,1,5,6,0,0,0,6,5,22
nancela01,37:00,8,14,.571,0,0,,1,2,.500,2,4,6,5,0,1,2,3,17
wilkige01,37:00,3,14,.214,2,7,.286,0,0,,1,1,2,3,0,0,0,1,8
pricema01,35:00,8,16,.500,2,4,.500,2,2,1.000,2,4,6,11,2,0,2,1,20
hillty01,23:00,3,9,.333,0,0,,2,6,.333,5,10,15,1,0,3,0,4,8
brandte01,13:00,0,0,,0,0,,0,0,,0,1,1,2,1,0,1,0,0
battljo01,11:00,2,2,1.000,0,0,,0,0,,0,0,0,3,0,0,0,3,4
ferryda01,3:00,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,1,0
Team Totals,240,35,79,.443,4,11,.364,21,29,.724,14,29,43,26,5,5,13,24,95
