Houston Rockets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
olajuha01,43:00,12,23,.522,0,0,,1,4,.250,0,5,5,0,2,1,3,4,25
drexlcl01,39:00,6,18,.333,2,8,.250,1,2,.500,0,5,5,7,2,2,2,1,15
horryro01,38:00,6,9,.667,2,2,1.000,6,7,.857,2,6,8,5,1,0,1,3,20
smithke01,27:00,2,9,.222,1,6,.167,2,2,1.000,0,2,2,2,0,1,2,1,7
chilcpe01,25:00,1,5,.200,1,4,.250,5,6,.833,2,5,7,1,1,0,0,1,8
cassesa01,24:00,2,7,.286,1,3,.333,2,2,1.000,2,0,2,4,1,0,2,3,7
eliema01,20:00,2,4,.500,1,2,.500,4,6,.667,0,0,0,2,2,0,0,0,9
brownch01,10:00,0,2,.000,0,0,,1,2,.500,1,0,1,0,1,0,1,3,1
jonesch01,9:00,0,0,,0,0,,0,0,,1,3,4,0,0,1,0,2,0
tabakza01,5:00,1,1,1.000,0,0,,0,0,,0,0,0,1,0,1,0,0,2
Team Totals,240,32,78,.410,8,25,.320,22,31,.710,8,26,34,22,10,6,11,18,94
Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
greenac01,38:00,1,6,.167,0,2,.000,2,2,1.000,5,9,14,2,0,1,1,2,4
johnske02,34:00,12,18,.667,2,2,1.000,3,3,1.000,0,4,4,12,1,0,7,2,29
barklch01,33:00,10,17,.588,1,3,.333,9,10,.900,1,8,9,2,0,1,2,4,30
persowe01,24:00,4,10,.400,3,7,.429,1,1,1.000,0,5,5,1,0,0,0,2,12
kleinjo01,18:00,4,6,.667,1,1,1.000,0,0,,2,1,3,0,1,0,0,4,9
majerda01,29:00,4,9,.444,2,5,.400,0,0,,2,3,5,2,3,1,1,1,10
tisdawa01,26:00,4,9,.444,0,0,,0,0,,0,2,2,6,0,1,2,2,8
schayda01,15:00,1,1,1.000,0,0,,0,0,,0,1,1,2,0,0,0,5,2
aingeda01,12:00,2,5,.400,2,4,.500,0,0,,0,1,1,1,0,0,0,0,6
perryel01,11:00,3,5,.600,0,0,,2,2,1.000,1,0,1,1,0,0,0,2,8
Team Totals,240,45,86,.523,11,24,.458,17,18,.944,11,34,45,29,5,4,13,24,118
