San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
robinda01,42:00,7,19,.368,0,0,,7,10,.700,5,11,16,2,3,3,2,2,21
johnsav01,36:00,4,9,.444,0,0,,1,2,.500,0,1,1,5,1,0,3,2,9
eliema01,33:00,3,10,.300,0,2,.000,6,6,1.000,2,5,7,2,0,0,4,2,12
walkesa01,27:00,4,7,.571,0,0,,1,2,.500,2,6,8,0,0,1,2,4,9
elliose01,23:00,2,6,.333,0,2,.000,3,6,.500,0,4,4,2,0,0,1,4,7
portete01,28:00,1,7,.143,0,3,.000,0,0,,0,0,0,2,2,0,1,3,2
daniean01,23:00,2,6,.333,0,2,.000,3,5,.600,0,4,4,2,2,0,3,2,7
jacksja01,12:00,0,1,.000,0,0,,2,4,.500,0,1,1,2,1,0,0,1,2
rosema01,9:00,2,4,.500,0,0,,0,2,.000,0,0,0,0,2,1,1,1,4
dialde01,7:00,2,4,.500,0,0,,1,2,.500,2,0,2,0,0,0,0,1,5
Team Totals,240,27,73,.370,0,9,.000,24,39,.615,11,32,43,17,11,5,17,22,78
Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
hardaan01,45:00,9,18,.500,1,4,.250,4,7,.571,0,7,7,4,1,1,6,2,23
kiddja01,31:00,4,5,.800,1,1,1.000,0,0,,1,1,2,10,3,0,5,2,9
mariosh01,31:00,4,7,.571,0,0,,0,0,,1,9,10,0,0,2,2,3,8
robincl02,30:00,4,17,.235,0,2,.000,2,4,.500,3,3,6,1,1,3,2,4,10
longllu01,17:00,2,6,.333,0,0,,2,2,1.000,1,2,3,0,1,0,0,3,6
rogerro01,33:00,9,15,.600,1,4,.250,4,6,.667,2,8,10,3,2,1,0,1,23
blounco01,22:00,4,5,.800,0,0,,0,0,,3,4,7,2,1,1,2,5,8
johnske02,21:00,1,3,.333,0,0,,0,0,,0,2,2,4,0,0,1,4,2
dayto01,8:00,0,2,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,3,0
livinra01,1:00,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0
baileto01,1:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,37,80,.463,3,12,.250,12,19,.632,12,37,49,25,9,8,18,27,89
