Boston Celtics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
lewisre01,43:00,12,21,.571,0,1,.000,3,4,.750,2,2,4,4,3,1,1,2,27
gamblke01,31:00,7,12,.583,0,1,.000,4,4,1.000,1,4,5,4,0,1,1,4,18
parisro01,23:00,1,5,.200,0,0,,2,2,1.000,2,6,8,0,0,0,0,3,4
pincked01,22:00,0,3,.000,0,0,,2,2,1.000,0,1,1,0,2,0,2,3,2
baglejo01,19:00,4,6,.667,0,1,.000,0,0,,0,0,0,5,0,0,2,1,8
brownde01,29:00,6,13,.462,0,0,,0,0,,0,1,1,4,0,1,2,6,12
mchalke01,26:00,1,9,.111,0,0,,0,0,,1,2,3,2,1,0,0,2,2
kleinjo01,22:00,6,10,.600,0,0,,0,0,,5,6,11,0,0,0,1,2,12
birdla01,20:00,6,10,.600,0,1,.000,1,1,1.000,1,4,5,0,0,0,2,2,13
foxri01,5:00,0,0,,0,0,,0,0,,0,0,0,1,1,0,1,1,0
Team Totals,240,43,89,.483,0,4,.000,12,13,.923,12,26,38,20,7,3,12,26,98
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
daughbr01,41:00,10,13,.769,0,0,,8,11,.727,3,6,9,5,1,4,2,1,28
ehlocr01,38:00,8,9,.889,2,2,1.000,2,2,1.000,0,6,6,13,1,1,1,4,20
nancela01,38:00,7,15,.467,0,0,,4,5,.800,0,6,6,1,0,3,1,4,18
pricema01,33:00,5,13,.385,1,4,.250,2,2,1.000,0,2,2,6,2,0,2,0,13
sandemi01,27:00,3,9,.333,0,0,,0,0,,3,2,5,3,0,1,3,4,6
williho01,36:00,7,12,.583,0,0,,4,5,.800,1,2,3,3,1,1,1,0,18
brandte01,15:00,3,6,.500,0,0,,0,0,,0,3,3,4,0,0,1,1,6
battljo01,8:00,2,2,1.000,0,0,,1,1,1.000,1,0,1,0,1,0,1,0,5
ferryda01,2:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
jameshe01,2:00,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,45,81,.556,3,7,.429,21,26,.808,8,27,35,35,6,10,12,14,114
