Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
millere01,47:00,5,9,.556,2,3,.667,8,8,1.000,1,1,2,6,0,0,2,4,20
persoch01,38:00,12,23,.522,2,5,.400,6,6,1.000,1,2,3,0,1,0,2,3,32
willimi02,35:00,7,16,.438,2,5,.400,1,2,.500,0,3,3,7,2,0,4,4,17
thompla01,30:00,2,6,.333,0,0,,0,0,,1,8,9,1,1,4,1,4,4
mccloge01,26:00,1,5,.200,0,2,.000,4,4,1.000,0,1,1,2,1,1,0,1,6
schrede01,45:00,4,13,.308,1,2,.500,10,11,.909,3,13,16,3,0,0,3,2,19
flemive01,18:00,3,6,.500,0,0,,0,0,,0,1,1,3,0,0,0,2,6
smitsri01,14:00,1,3,.333,0,0,,2,2,1.000,0,0,0,0,1,1,0,4,4
davisda01,12:00,2,2,1.000,0,0,,0,0,,0,1,1,0,0,0,1,3,4
Team Totals,265,37,83,.446,7,17,.412,31,33,.939,6,30,36,22,6,6,13,27,112
Boston Celtics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
gamblke01,45:00,9,21,.429,0,0,,1,2,.500,2,3,5,1,3,0,1,2,19
baglejo01,43:00,11,21,.524,1,1,1.000,12,12,1.000,2,2,4,15,2,0,3,3,35
parisro01,42:00,11,16,.688,0,0,,1,1,1.000,7,7,14,2,1,1,0,1,23
lewisre01,40:00,7,23,.304,0,0,,1,3,.333,1,5,6,4,0,0,1,6,15
pincked01,30:00,0,3,.000,0,0,,4,4,1.000,5,4,9,1,0,1,2,5,4
mchalke01,35:00,6,12,.500,0,0,,3,4,.750,2,9,11,2,0,1,1,5,15
foxri01,15:00,1,3,.333,0,0,,2,2,1.000,1,1,2,2,0,2,0,3,4
douglsh01,10:00,2,6,.333,0,1,.000,0,0,,0,1,1,0,0,0,1,2,4
kleinjo01,5:00,0,2,.000,0,0,,0,0,,1,2,3,0,0,0,2,0,0
Team Totals,265,47,107,.439,1,2,.500,24,28,.857,21,34,55,27,6,5,11,27,119
