Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
mcdanxa01,32:00,6,12,.500,0,1,.000,0,0,,2,6,8,6,0,3,1,3,12
hornaje01,31:00,8,12,.667,2,3,.667,2,2,1.000,1,4,5,3,1,0,0,2,20
johnske02,30:00,8,15,.533,0,0,,1,1,1.000,1,1,2,5,0,0,0,1,17
chambto01,25:00,5,13,.385,0,1,.000,7,7,1.000,3,6,9,5,0,0,1,1,17
westma01,18:00,3,7,.429,0,0,,0,2,.000,2,8,10,0,0,1,1,3,6
majerda01,35:00,5,14,.357,0,1,.000,2,2,1.000,1,5,6,6,1,0,1,1,12
cebalce01,26:00,8,17,.471,0,1,.000,4,4,1.000,3,2,5,0,1,0,4,1,20
langan01,26:00,2,5,.400,0,0,,2,2,1.000,4,8,12,1,0,2,2,0,6
nealyed01,7:00,2,2,1.000,0,0,,0,0,,1,1,2,0,0,0,0,1,4
knighne01,6:00,1,2,.500,0,0,,0,0,,0,1,1,2,0,1,0,0,2
rambiku01,4:00,0,1,.000,0,0,,1,2,.500,1,3,4,1,0,0,1,0,1
Team Totals,240,48,100,.480,2,7,.286,19,22,.864,19,45,64,29,3,7,11,13,117
Washington Bullets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ellispe01,40:00,8,20,.400,0,0,,3,4,.750,5,7,12,3,1,3,2,4,19
kingbe01,39:00,12,22,.545,0,0,,2,3,.667,3,2,5,7,0,1,3,2,26
workmha01,36:00,5,11,.455,1,3,.333,5,6,.833,1,3,4,1,1,0,2,3,16
jonesch01,26:00,0,0,,0,0,,0,0,,0,5,5,0,1,5,0,2,0
walkeda01,24:00,2,7,.286,0,0,,0,0,,0,2,2,4,0,0,1,1,4
eacklle01,24:00,7,15,.467,0,1,.000,2,3,.667,1,1,2,2,1,0,0,0,16
willijo02,24:00,1,7,.143,0,0,,1,1,1.000,2,2,4,3,2,0,0,1,3
engliaj01,12:00,0,10,.000,0,0,,0,0,,0,1,1,1,1,0,0,1,0
hammoto01,9:00,1,2,.500,0,0,,1,2,.500,1,1,2,1,0,0,0,1,3
fostegr01,6:00,2,5,.400,0,0,,0,0,,2,1,3,0,0,1,0,1,4
Team Totals,240,38,99,.384,1,4,.250,14,19,.737,15,25,40,22,7,10,8,16,91
