Atlanta Hawks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
wilkido01,42:00,9,19,.474,1,3,.333,6,7,.857,3,4,7,5,1,0,1,3,25
webbsp01,35:00,6,16,.375,3,6,.500,9,9,1.000,1,2,3,6,4,0,4,4,24
riverdo01,30:00,6,13,.462,3,5,.600,6,6,1.000,0,2,2,3,2,0,2,4,21
mccorti01,20:00,5,8,.625,0,0,,0,0,,4,1,5,0,1,0,2,1,10
willike02,9:00,1,4,.250,0,0,,0,0,,1,1,2,0,0,0,1,2,2
battljo01,30:00,11,16,.688,0,1,.000,6,7,.857,0,2,2,3,0,0,1,3,28
malonmo01,24:00,5,9,.556,0,0,,1,1,1.000,3,11,14,1,2,0,2,0,11
koncajo01,24:00,0,4,.000,0,0,,0,0,,4,2,6,3,1,0,0,0,0
ferredu01,13:00,2,2,1.000,0,0,,0,0,,1,1,2,1,0,0,0,1,4
moncrsi01,13:00,1,2,.500,0,1,.000,0,0,,0,0,0,2,1,0,0,1,2
Team Totals,240,46,93,.495,7,16,.438,28,30,.933,17,26,43,24,12,0,13,19,127
Dallas Mavericks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
harpede01,41:00,8,18,.444,0,3,.000,7,7,1.000,1,3,4,10,4,0,4,4,23
willihe01,39:00,13,16,.813,0,0,,1,1,1.000,5,7,12,3,1,1,2,2,27
mccraro01,37:00,5,8,.625,0,0,,0,0,,3,6,9,4,0,1,2,4,10
donalja01,35:00,4,5,.800,0,0,,0,0,,0,6,6,0,0,0,1,0,8
blackro01,34:00,8,17,.471,0,1,.000,1,1,1.000,0,0,0,3,2,0,2,1,17
englial01,21:00,5,6,.833,0,0,,3,3,1.000,0,1,1,2,0,1,1,1,13
davisbr01,18:00,5,8,.625,0,2,.000,1,2,.500,0,1,1,4,1,1,2,4,11
whitera01,9:00,1,3,.333,0,0,,0,0,,0,1,1,0,2,0,1,4,2
upshake01,4:00,1,3,.333,0,0,,1,2,.500,0,0,0,2,0,0,0,2,3
shaskjo01,2:00,1,1,1.000,0,0,,1,2,.500,0,0,0,0,0,0,1,1,3
Team Totals,240,51,85,.600,0,6,.000,15,18,.833,9,25,34,28,10,4,16,23,117
