Golden State Warriors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
hardati01,46:00,16,30,.533,1,3,.333,0,0,,1,3,4,9,3,0,3,2,33
mullich01,44:00,10,21,.476,1,3,.333,11,13,.846,4,3,7,2,5,0,5,3,32
richmmi01,43:00,6,21,.286,1,4,.250,4,4,1.000,2,3,5,5,3,0,3,4,17
marcisa01,28:00,2,8,.250,0,0,,1,4,.250,4,1,5,1,1,0,2,4,5
listeal01,17:00,1,3,.333,0,0,,0,0,,2,1,3,0,1,1,1,4,2
eliema01,26:00,3,5,.600,0,1,.000,1,2,.500,2,6,8,1,0,0,1,5,7
higgiro01,25:00,1,5,.200,0,2,.000,5,5,1.000,2,4,6,1,1,2,0,4,7
peterji01,11:00,1,2,.500,0,0,,1,1,1.000,0,2,2,0,0,2,0,3,3
Team Totals,240,40,95,.421,3,13,.231,23,29,.793,17,23,40,19,14,5,15,29,106
Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
skilesc01,48:00,9,19,.474,4,9,.444,9,11,.818,0,5,5,14,4,0,4,3,31
scottde01,41:00,11,22,.500,2,5,.400,1,1,1.000,2,5,7,2,1,1,1,1,25
anderni01,32:00,4,8,.500,0,0,,2,5,.400,1,3,4,2,0,0,2,0,10
kitegr01,23:00,2,4,.500,0,0,,1,2,.500,3,4,7,0,1,3,2,4,5
turneje01,18:00,1,2,.500,0,0,,0,0,,1,5,6,0,0,0,5,5,2
reynoje01,38:00,9,17,.529,0,1,.000,5,5,1.000,5,4,9,9,3,1,5,4,23
smithot01,22:00,5,7,.714,0,0,,6,7,.857,1,2,3,1,0,1,3,4,16
acresma01,10:00,1,1,1.000,0,0,,1,1,1.000,0,3,3,0,0,0,1,3,3
anslemi01,8:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0
Team Totals,240,42,80,.525,6,15,.400,25,32,.781,13,32,45,28,9,6,23,25,115
