Milwaukee Bucks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
humphja01,38:00,9,12,.750,1,1,1.000,3,3,1.000,0,2,2,2,3,0,2,2,22
brickfr01,33:00,5,8,.625,0,0,,9,10,.900,3,2,5,0,1,0,2,5,19
roberal01,33:00,4,11,.364,0,0,,3,5,.600,4,3,7,9,1,0,5,6,11
sikmaja01,29:00,4,15,.267,1,5,.200,0,0,,3,0,3,2,1,0,1,2,9
roberfr01,23:00,2,5,.400,0,0,,0,0,,0,2,2,1,1,1,0,2,4
schayda01,33:00,5,9,.556,0,0,,2,3,.667,2,6,8,1,1,1,3,4,12
piercri01,29:00,7,18,.389,0,1,.000,7,7,1.000,1,2,3,0,0,0,0,2,21
grayeje01,8:00,0,2,.000,0,0,,0,0,,0,3,3,2,0,0,1,1,0
connele01,6:00,0,2,.000,0,0,,0,0,,1,1,2,0,2,0,0,0,0
hensost01,4:00,0,3,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0
lohaubr01,4:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0
Team Totals,240,36,85,.424,2,8,.250,24,28,.857,14,22,36,18,10,2,14,25,98
Los Angeles Clippers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
benjabe01,40:00,3,8,.375,0,0,,7,8,.875,5,12,17,2,1,1,4,4,13
normake01,38:00,9,14,.643,0,2,.000,2,4,.500,3,2,5,1,1,2,0,2,20
smithch01,34:00,6,17,.353,0,0,,0,2,.000,5,5,10,2,0,1,1,2,12
grantga01,34:00,2,5,.400,0,1,.000,0,0,,1,2,3,10,2,0,3,2,4
martije01,18:00,6,11,.545,0,0,,0,0,,2,3,5,1,0,1,0,2,12
mannida01,32:00,7,10,.700,0,0,,2,2,1.000,2,2,4,2,2,1,5,4,16
harpero01,18:00,5,13,.385,0,1,.000,3,6,.500,0,2,2,4,1,1,2,3,13
garlawi01,14:00,2,4,.500,0,0,,1,3,.333,0,1,1,3,2,0,2,0,5
kimblbo01,12:00,2,7,.286,0,0,,0,0,,3,0,3,2,0,0,0,3,4
Team Totals,240,42,89,.472,0,4,.000,15,25,.600,21,29,50,27,9,7,17,22,99
