Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
dumarjo01,39:00,19,24,.792,1,1,1.000,3,3,1.000,0,2,2,1,0,0,3,2,42
laimbbi01,38:00,4,7,.571,0,0,,0,0,,3,5,8,4,0,1,2,1,8
thomais01,35:00,4,13,.308,0,2,.000,4,6,.667,1,1,2,11,3,0,4,3,12
rodmade01,34:00,2,4,.500,0,1,.000,0,0,,3,9,12,1,0,1,4,5,4
edwarja01,20:00,3,7,.429,0,0,,1,3,.333,0,1,1,0,1,0,3,5,7
johnsvi01,27:00,4,14,.286,0,0,,3,4,.750,1,1,2,5,0,1,0,2,11
aguirma01,20:00,2,6,.333,0,1,.000,1,2,.500,0,5,5,1,0,0,0,3,5
sallejo01,20:00,1,3,.333,0,0,,2,2,1.000,1,4,5,0,1,2,2,5,4
bedfowi01,5:00,0,1,.000,0,1,.000,2,2,1.000,0,1,1,0,0,1,0,0,2
hastisc01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
hendege01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,39,79,.494,1,6,.167,16,22,.727,9,29,38,23,5,6,18,26,95
Milwaukee Bucks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
schayda01,37:00,7,13,.538,0,0,,2,2,1.000,1,2,3,3,1,1,2,4,16
humphja01,34:00,7,13,.538,3,5,.600,6,8,.750,0,2,2,10,1,0,0,2,23
roberfr01,31:00,4,9,.444,0,0,,2,2,1.000,1,2,3,1,2,1,4,4,10
roberal01,30:00,8,11,.727,1,2,.500,2,3,.667,0,3,3,2,2,0,0,2,19
brickfr01,26:00,2,6,.333,0,0,,4,4,1.000,1,5,6,3,1,2,5,5,8
sikmaja01,22:00,1,2,.500,0,1,.000,0,0,,1,7,8,0,2,0,1,0,2
grayeje01,19:00,2,5,.400,0,0,,5,6,.833,2,5,7,2,2,0,0,1,9
dantlad01,17:00,5,9,.556,0,0,,1,2,.500,0,0,0,1,1,0,1,1,11
hensost01,14:00,3,6,.500,0,0,,0,0,,0,1,1,2,0,0,1,3,6
lohaubr01,10:00,0,1,.000,0,0,,1,2,.500,0,1,1,0,0,0,1,1,1
Team Totals,240,39,75,.520,4,8,.500,23,29,.793,6,28,34,24,12,4,15,23,105
