Seattle SuperSonics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
cagemi01,38:00,2,5,.400,0,0,,0,0,,2,16,18,3,3,4,3,3,4
threase01,37:00,2,5,.400,0,0,,0,0,,0,1,1,6,1,1,3,3,4
ellisda01,28:00,7,15,.467,0,1,.000,2,2,1.000,0,1,1,0,0,0,0,1,16
paytoga01,27:00,2,6,.333,0,0,,0,0,,1,1,2,9,1,1,1,3,4
kempsh01,22:00,4,5,.800,0,0,,9,10,.900,3,10,13,0,0,0,1,6,17
johnsed03,35:00,11,25,.440,1,2,.500,11,12,.917,4,2,6,1,2,0,0,1,34
polynol01,25:00,2,5,.400,0,0,,5,10,.500,5,2,7,0,0,1,1,3,9
mcmilna01,22:00,3,5,.600,1,2,.500,1,1,1.000,1,1,2,3,1,0,3,2,8
barroda01,6:00,2,4,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,4
Team Totals,240,35,75,.467,2,5,.400,28,35,.800,16,34,50,22,8,7,12,22,100
Charlotte Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
newmajo01,33:00,5,14,.357,0,1,.000,3,4,.750,1,1,2,0,1,2,3,5,13
reidjr01,33:00,6,10,.600,0,0,,0,3,.000,3,5,8,1,0,0,2,5,12
chapmre01,33:00,4,15,.267,0,3,.000,3,8,.375,0,3,3,2,1,0,1,1,11
gminsmi01,30:00,6,12,.500,0,1,.000,2,2,1.000,5,4,9,1,0,2,1,1,14
boguemu01,25:00,0,2,.000,0,0,,0,0,,3,4,7,11,1,0,2,3,0
gillke01,23:00,4,8,.500,0,0,,0,0,,2,2,4,1,0,1,0,2,8
leckner01,17:00,6,9,.667,0,0,,1,2,.500,2,0,2,1,0,0,2,5,13
curryde01,16:00,1,4,.250,1,1,1.000,1,2,.500,0,2,2,4,1,0,1,0,4
tripuke01,15:00,3,7,.429,0,1,.000,4,4,1.000,1,1,2,4,0,0,1,1,10
gattike01,15:00,4,8,.500,0,0,,0,0,,2,1,3,0,1,0,0,3,8
Team Totals,240,39,89,.438,1,7,.143,14,25,.560,19,23,42,25,5,5,13,26,93
