Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
daughbr01,39:00,9,19,.474,0,0,,5,9,.556,2,9,11,3,0,0,1,3,23
nancela01,38:00,8,15,.533,0,0,,6,8,.750,1,6,7,5,2,0,2,1,22
ehlocr01,38:00,3,11,.273,1,4,.250,2,2,1.000,1,5,6,4,2,0,3,3,9
valenda01,37:00,8,10,.800,0,0,,4,4,1.000,0,3,3,1,1,0,0,5,20
bennewi01,12:00,0,3,.000,0,0,,0,0,,2,0,2,0,0,0,1,1,0
williho01,34:00,3,10,.300,0,0,,6,8,.750,0,3,3,1,0,0,2,3,12
kerrst01,22:00,2,6,.333,2,2,1.000,0,1,.000,0,0,0,2,0,0,0,1,6
ferryda01,20:00,1,3,.333,0,1,.000,0,0,,0,1,1,4,0,0,0,4,2
Team Totals,240,34,77,.442,3,7,.429,23,32,.719,6,27,33,20,5,0,9,21,94
Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
laimbbi01,42:00,7,14,.500,1,1,1.000,1,1,1.000,3,16,19,1,2,0,1,3,16
dumarjo01,39:00,7,16,.438,1,1,1.000,1,2,.500,1,0,1,5,1,0,2,1,16
rodmade01,35:00,1,5,.200,0,0,,0,0,,4,10,14,0,0,1,2,4,2
thomais01,34:00,6,15,.400,0,2,.000,8,10,.800,0,3,3,7,0,0,5,6,20
edwarja01,9:00,2,4,.500,0,0,,0,0,,0,1,1,0,0,0,1,1,4
aguirma01,30:00,7,14,.500,0,1,.000,3,4,.750,3,2,5,0,0,0,4,4,17
sallejo01,26:00,3,7,.429,0,0,,6,6,1.000,2,2,4,1,0,1,0,3,12
johnsvi01,23:00,1,6,.167,0,0,,1,2,.500,1,1,2,3,1,0,2,1,3
bedfowi01,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
Team Totals,240,34,81,.420,2,5,.400,20,25,.800,14,35,49,17,4,2,17,24,90
