Minnesota Timberwolves
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
breweco01,32:36,2,9,.222,0,3,.000,2,4,.500,1,2,3,5,4,0,5,3,6,-7
flynnjo01,31:02,8,15,.533,1,3,.333,3,4,.750,0,2,2,6,0,0,5,0,20,+1
jeffeal01,30:10,7,15,.467,0,1,.000,0,0,,2,7,9,0,1,3,1,5,14,-10
milicda01,28:57,8,12,.667,0,0,,0,0,,5,7,12,3,1,1,1,2,16,-3
gomesry01,28:16,2,6,.333,0,2,.000,0,0,,0,5,5,0,0,0,1,3,4,+5
loveke01,35:40,8,13,.615,1,3,.333,2,2,1.000,5,6,11,4,0,0,2,1,19,+1
ellinwa01,23:11,4,9,.444,2,5,.400,0,0,,0,1,1,1,0,0,1,2,10,-8
sessira01,16:58,2,7,.286,0,0,,0,0,,1,3,4,1,0,0,2,2,4,-9
wilkida02,11:57,1,4,.250,0,1,.000,1,1,1.000,0,1,1,2,1,0,1,3,3,-6
holliry01,1:13,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-4
Team Totals,240,42,91,.462,4,18,.222,8,11,.727,14,34,48,22,7,4,19,23,96,
Los Angeles Lakers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
gasolpa01,35:32,7,13,.538,0,0,,3,3,1.000,5,9,14,4,2,1,2,0,17,+10
bryanko01,33:53,4,11,.364,1,5,.200,13,14,.929,0,4,4,13,4,0,5,3,22,+9
artesro01,33:45,4,7,.571,1,2,.500,1,2,.500,2,1,3,1,2,0,2,1,10,-7
bynuman01,19:50,4,5,.800,0,0,,3,4,.750,2,3,5,1,0,0,2,2,11,+12
fishede01,16:19,0,6,.000,0,3,.000,2,2,1.000,0,1,1,1,2,0,0,1,2,+1
farmajo01,27:11,4,8,.500,1,5,.200,3,4,.750,0,6,6,2,2,0,0,1,12,+11
odomla01,26:16,6,15,.400,4,6,.667,2,2,1.000,0,4,4,0,0,0,2,3,18,0
brownsh01,23:22,3,9,.333,0,2,.000,2,2,1.000,1,1,2,1,1,1,1,2,8,+5
poweljo01,9:51,1,4,.250,0,0,,0,2,.000,1,3,4,0,0,0,1,2,2,-4
vujacsa01,8:09,1,3,.333,0,2,.000,0,0,,1,0,1,1,0,0,0,1,2,+2
mbengdj01,5:52,0,1,.000,0,0,,0,0,,1,2,3,0,0,1,0,1,0,+1
Team Totals,240,34,82,.415,7,25,.280,29,35,.829,13,34,47,24,13,3,15,17,104,
