Oklahoma City Thunder
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
sefolth01,41:01,5,8,.625,1,2,.500,1,2,.500,3,10,13,1,1,1,0,4,12,-1
greenje02,40:29,8,16,.500,1,3,.333,2,3,.667,2,2,4,1,1,0,2,1,19,-9
duranke01,39:52,7,19,.368,1,5,.200,6,6,1.000,0,12,12,3,2,2,2,2,21,-13
westbru01,39:00,6,21,.286,0,3,.000,5,9,.556,3,3,6,7,1,0,4,3,17,-3
krstine01,29:04,3,10,.300,0,0,,2,3,.667,2,6,8,0,0,2,0,5,8,-11
hardeja01,27:02,3,7,.429,2,4,.500,0,0,,2,5,7,0,2,0,1,4,8,-6
maynoer01,17:37,1,2,.500,0,0,,0,1,.000,0,0,0,2,1,0,0,2,2,+2
mulleby01,5:57,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,+1
Team Totals,240,33,83,.398,5,17,.294,16,24,.667,12,38,50,14,8,5,9,22,87,
San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
hillge01,33:37,6,12,.500,2,3,.667,2,2,1.000,3,2,5,3,1,0,0,5,16,+5
duncati01,31:57,6,11,.545,0,0,,7,8,.875,2,13,15,6,1,1,2,0,19,+14
parketo01,25:53,2,6,.333,0,0,,0,1,.000,0,0,0,0,0,1,2,5,4,+2
boganke01,23:39,3,6,.500,2,4,.500,1,2,.500,0,1,1,0,1,0,1,1,9,+9
mcdyean01,16:48,0,6,.000,0,0,,0,0,,0,2,2,0,1,1,0,2,0,+3
ginobma01,33:30,9,18,.500,1,4,.250,7,8,.875,3,6,9,4,2,1,1,1,26,+9
jefferi01,31:34,3,9,.333,0,1,.000,3,5,.600,0,9,9,0,0,0,1,2,9,+2
finlemi01,20:56,0,5,.000,0,4,.000,0,0,,0,1,1,1,0,0,1,0,0,-5
blairde01,16:03,3,4,.750,0,0,,3,4,.750,2,1,3,2,1,0,2,5,9,-6
masonro01,4:41,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,+9
bonnema01,1:22,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-2
Team Totals,240,33,78,.423,6,17,.353,23,30,.767,10,35,45,16,7,4,10,22,95,
