Dallas Mavericks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
nowitdi01,35:43,9,15,.600,0,1,.000,1,4,.250,0,3,3,4,1,1,1,5,19,-15
mariosh01,35:01,7,12,.583,0,0,,1,2,.500,0,3,3,2,0,0,1,2,15,-8
kiddja01,31:59,4,8,.500,2,4,.500,2,2,1.000,0,5,5,9,0,0,2,2,12,-15
howarjo01,31:06,3,12,.250,0,2,.000,2,2,1.000,1,5,6,2,0,0,2,3,8,-22
dampier01,21:00,0,0,,0,0,,0,0,,0,5,5,1,1,1,1,1,0,-3
terryja01,29:31,7,15,.467,2,4,.500,2,2,1.000,0,3,3,0,0,1,1,2,18,-24
goodedr01,15:00,1,3,.333,0,0,,3,4,.750,4,6,10,0,1,1,0,1,5,-13
bareajo01,11:27,0,3,.000,0,1,.000,0,0,,0,0,0,2,0,0,1,0,0,-8
singlja01,10:33,0,2,.000,0,0,,0,0,,1,3,4,1,0,0,1,1,0,-6
beaubro01,9:16,1,4,.250,0,1,.000,0,0,,1,0,1,2,1,0,0,2,2,+2
carroma01,4:42,2,3,.667,1,2,.500,0,0,,0,0,0,0,0,0,0,0,5,+1
rossqu01,4:42,2,3,.667,0,0,,0,0,,1,0,1,0,1,0,0,1,4,+1
Team Totals,240,36,80,.450,5,15,.333,11,16,.688,8,33,41,23,5,4,10,20,88,
Toronto Raptors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
turkohe01,36:16,2,9,.222,1,5,.200,3,5,.600,0,4,4,6,2,0,1,4,8,+11
boshch01,34:45,9,18,.500,0,0,,5,6,.833,2,11,13,2,0,2,0,1,23,+8
bargnan01,34:41,9,17,.529,3,6,.500,1,3,.333,3,3,6,1,0,2,1,0,22,+21
derozde01,24:07,4,9,.444,0,0,,0,0,,2,1,3,0,0,0,0,4,8,-6
jackja01,23:35,5,8,.625,0,0,,1,1,1.000,0,3,3,7,1,0,0,1,11,0
wrighan01,23:53,3,4,.750,2,3,.667,0,0,,1,3,4,3,0,0,0,0,8,+28
caldejo01,23:04,6,12,.500,1,2,.500,2,2,1.000,2,0,2,7,2,0,1,1,15,+32
johnsam01,22:39,5,9,.556,0,0,,0,1,.000,2,6,8,1,1,1,1,5,10,+19
weemsso01,9:10,1,4,.250,0,0,,0,0,,0,0,0,0,0,1,1,2,2,+5
banksma01,3:55,0,0,,0,0,,2,2,1.000,0,0,0,1,0,0,0,0,2,-4
obryapa01,3:55,0,0,,0,0,,1,2,.500,0,2,2,0,0,0,0,0,1,-4
Team Totals,240,44,90,.489,7,16,.438,15,22,.682,12,33,45,28,6,6,5,18,110,
