Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
billuch01,40:26,12,20,.600,9,13,.692,6,8,.750,0,4,4,8,1,0,2,1,39,+13
martike01,38:26,5,16,.313,0,1,.000,1,3,.333,4,8,12,3,3,1,2,2,11,+12
afflaar01,34:47,4,7,.571,2,3,.667,1,2,.500,1,0,1,2,2,0,1,3,11,+5
hilarne01,31:13,6,10,.600,0,0,,2,3,.667,0,4,4,2,1,1,2,6,14,-12
grahajo01,14:57,2,4,.500,0,0,,0,0,,0,0,0,2,0,0,1,4,4,-7
smithjr01,34:32,11,17,.647,3,4,.750,2,2,1.000,0,4,4,4,1,0,4,2,27,+20
anderch01,26:21,3,4,.750,0,0,,1,1,1.000,2,13,15,1,0,2,0,1,7,+26
lawsoty01,19:18,5,6,.833,1,1,1.000,2,2,1.000,1,0,1,3,1,0,1,2,13,+8
Team Totals,240,48,84,.571,15,22,.682,15,21,.714,8,33,41,25,9,4,13,21,126,
Los Angeles Lakers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
bryanko01,39:16,11,22,.500,4,8,.500,7,8,.875,0,9,9,0,1,0,5,4,33,+4
gasolpa01,38:17,8,17,.471,0,1,.000,1,2,.500,9,8,17,6,0,2,2,2,17,-11
artesro01,30:52,3,9,.333,2,4,.500,4,4,1.000,2,1,3,4,2,0,1,1,12,-11
bynuman01,27:18,5,7,.714,0,0,,0,0,,0,5,5,0,2,0,1,5,10,+7
fishede01,24:04,2,7,.286,0,2,.000,0,0,,0,1,1,0,2,0,0,3,4,+7
odomla01,24:10,3,7,.429,1,2,.500,3,4,.750,3,2,5,0,0,0,2,2,10,-20
brownsh01,22:00,6,12,.500,1,3,.333,0,0,,3,0,3,3,0,0,1,1,13,-13
farmajo01,16:29,3,7,.429,0,1,.000,0,0,,0,3,3,2,1,0,0,1,6,-14
vujacsa01,11:19,1,6,.167,0,5,.000,2,2,1.000,0,1,1,2,2,0,0,2,4,-12
poweljo01,6:15,2,4,.500,0,0,,0,0,,1,0,1,0,0,0,0,0,4,-2
Team Totals,240,44,98,.449,8,26,.308,17,20,.850,18,30,48,17,10,2,12,21,113,
