New Jersey Nets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
lopezbr01,42:08,8,23,.348,0,0,,9,10,.900,8,6,14,2,2,3,3,3,25,-13
leeco01,38:02,6,15,.400,0,3,.000,2,2,1.000,0,1,1,1,3,0,0,4,14,-5
douglch01,37:39,2,7,.286,0,0,,3,6,.500,1,1,2,2,2,2,3,1,7,-7
boonejo01,30:32,2,8,.250,0,0,,0,2,.000,8,4,12,1,2,2,0,3,4,-5
harride01,26:21,6,16,.375,2,5,.400,4,4,1.000,0,3,3,3,2,0,4,1,18,-11
alstora01,27:44,7,16,.438,1,4,.250,2,3,.667,0,2,2,3,2,1,0,1,17,-9
willite01,18:21,2,4,.500,0,1,.000,2,2,1.000,0,5,5,0,2,1,3,2,6,-8
battito01,14:27,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-16
hassetr01,4:46,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-6
Team Totals,240,33,91,.363,3,13,.231,22,29,.759,17,24,41,12,15,9,14,16,91,
Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
rushbr01,35:37,5,11,.455,0,4,.000,0,0,,0,8,8,2,1,0,5,0,10,+2
jonesda02,33:24,1,4,.250,0,0,,3,4,.750,1,2,3,3,0,1,2,2,5,+18
murphtr01,27:39,5,7,.714,1,2,.500,4,4,1.000,2,10,12,2,1,2,3,3,15,-2
hibbero01,26:34,8,17,.471,1,1,1.000,3,3,1.000,7,2,9,0,1,3,2,3,20,+4
fordtj01,24:52,5,9,.556,0,0,,0,0,,0,1,1,5,3,0,4,2,10,-6
hansbty01,24:32,8,18,.444,0,1,.000,5,6,.833,4,3,7,1,3,0,0,3,21,+16
watsoea01,23:08,2,4,.500,0,0,,0,0,,0,2,2,4,1,0,2,2,4,+22
dunlemi02,21:25,5,10,.500,3,3,1.000,2,2,1.000,1,4,5,4,0,1,0,2,15,+7
fosteje01,17:15,2,7,.286,0,1,.000,0,0,,2,5,7,1,0,0,0,3,4,+14
headlu01,5:34,1,3,.333,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,3,+5
Team Totals,240,42,90,.467,6,13,.462,17,19,.895,17,38,55,22,10,7,18,20,107,
