Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
wadedw01,38:12,11,21,.524,1,2,.500,7,8,.875,1,8,9,5,4,0,4,2,30,+1
beaslmi01,34:45,7,16,.438,0,1,.000,5,6,.833,1,1,2,0,0,0,0,2,19,+1
richaqu01,31:08,3,10,.300,1,7,.143,1,1,1.000,1,0,1,1,0,0,1,5,8,+9
onealje01,24:08,5,7,.714,0,0,,1,1,1.000,1,7,8,3,0,0,2,2,11,+5
arroyca01,20:21,1,4,.250,0,0,,0,0,,1,4,5,1,1,0,1,1,2,+5
hasleud01,29:41,4,9,.444,0,0,,4,4,1.000,0,6,6,0,1,0,1,2,12,+4
chalmma01,27:39,1,4,.250,0,1,.000,9,12,.750,0,1,1,1,3,0,2,2,11,+1
wrighdo01,16:52,0,1,.000,0,0,,0,0,,3,3,6,2,1,1,1,2,0,-3
cookda02,9:01,0,2,.000,0,1,.000,0,0,,0,1,1,0,1,0,0,1,0,+6
anthojo01,8:13,0,1,.000,0,0,,0,0,,0,1,1,0,0,2,0,3,0,+1
Team Totals,240,32,75,.427,2,12,.167,27,32,.844,8,32,40,13,11,3,12,22,93,
New York Knicks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
gallida01,42:34,8,18,.444,3,11,.273,7,7,1.000,1,7,8,3,0,0,2,2,26,0
leeda02,40:08,9,14,.643,0,0,,1,2,.500,5,11,16,1,0,0,4,5,19,-10
chandwi01,38:12,6,11,.545,1,4,.250,2,2,1.000,1,1,2,1,2,0,2,3,15,+4
duhonch01,35:34,2,6,.333,1,2,.500,2,2,1.000,1,1,2,3,2,1,4,2,7,0
jeffrja01,24:06,1,2,.500,0,1,.000,1,3,.333,3,1,4,1,0,2,1,4,3,-13
harrial01,32:09,5,20,.250,0,7,.000,2,3,.667,2,5,7,1,1,0,0,3,12,+1
hughela01,18:25,0,3,.000,0,2,.000,3,4,.750,0,5,5,1,0,0,1,4,3,-4
bendejo01,8:53,1,4,.250,0,1,.000,0,0,,1,0,1,0,0,0,3,1,2,-8
Team Totals,240,32,78,.410,5,28,.179,18,23,.783,14,31,45,11,5,3,17,24,87,
