Milwaukee Bucks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jennibr01,29:38,4,12,.333,2,3,.667,4,6,.667,0,1,1,3,2,0,3,1,14,-15
delfica01,25:20,5,10,.500,3,4,.750,2,2,1.000,1,2,3,0,0,1,0,3,15,-23
reddmi01,22:23,3,9,.333,0,1,.000,2,2,1.000,1,2,3,2,1,0,1,0,8,-20
ilyaser01,22:21,5,13,.385,1,5,.200,2,2,1.000,6,6,12,3,1,0,0,3,13,-10
gadzuda01,11:28,1,5,.200,0,0,,0,0,,1,2,3,1,0,0,1,2,2,-20
warriha01,31:22,5,10,.500,0,0,,5,5,1.000,2,7,9,0,0,0,1,2,15,-10
ridnolu01,29:33,4,9,.444,1,2,.500,4,4,1.000,0,4,4,4,1,0,3,3,13,-6
thomaku01,24:32,1,4,.250,0,0,,0,0,,0,2,2,0,0,2,1,3,2,+5
bellch01,20:18,1,5,.200,1,3,.333,0,0,,0,1,1,0,0,0,1,3,3,+8
meeksjo01,10:31,1,3,.333,0,1,.000,0,0,,0,2,2,1,0,0,0,0,2,+3
ukicro01,6:17,1,2,.500,0,1,.000,1,1,1.000,0,0,0,1,0,0,1,0,3,-1
elsonfr01,6:17,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1
Team Totals,240,31,82,.378,8,20,.400,20,22,.909,11,29,40,15,5,3,12,21,90,
Oklahoma City Thunder
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
greenje02,40:52,6,12,.500,0,3,.000,5,7,.714,2,4,6,1,1,1,1,3,17,+24
duranke01,40:20,10,21,.476,1,3,.333,12,14,.857,4,8,12,5,3,0,3,4,33,+31
westbru01,35:51,6,15,.400,1,3,.333,7,8,.875,0,6,6,7,0,2,2,1,20,+30
sefolth01,32:37,5,7,.714,1,2,.500,2,3,.667,2,9,11,2,1,0,2,3,13,+26
krstine01,23:50,2,5,.400,0,0,,0,0,,0,6,6,1,0,3,0,1,4,+20
hardeja01,27:18,6,7,.857,3,3,1.000,0,2,.000,1,1,2,2,1,0,2,3,15,+1
ibakase01,18:45,1,6,.167,0,0,,0,1,.000,3,4,7,0,0,0,1,2,2,-14
whitedj01,10:28,1,5,.200,0,0,,0,0,,2,0,2,1,0,0,0,0,2,-15
wilksmi01,9:59,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,2,2,-13
Team Totals,240,38,80,.475,6,14,.429,26,35,.743,14,38,52,19,6,6,11,19,108,
