Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
anthoca01,40:53,10,22,.455,1,4,.250,4,6,.667,2,6,8,2,1,0,1,3,25,+3
hilarne01,37:40,8,12,.667,0,0,,4,6,.667,2,7,9,6,3,0,0,4,20,+11
billuch01,37:19,4,18,.222,3,11,.273,7,7,1.000,0,2,2,4,1,0,3,3,18,+5
afflaar01,22:54,2,5,.400,1,3,.333,0,0,,0,1,1,1,0,0,0,1,5,+3
petrojo01,12:36,2,6,.333,0,0,,0,0,,0,4,4,1,1,1,0,1,4,+5
smithjr01,27:21,6,12,.500,1,3,.333,3,5,.600,0,4,4,3,1,0,1,2,16,+2
anderch01,21:27,2,3,.667,0,0,,1,5,.200,2,3,5,0,0,0,1,0,5,-6
cartean01,17:38,0,3,.000,0,1,.000,0,0,,0,3,3,5,2,0,1,0,0,+9
grahajo01,12:12,1,1,1.000,0,0,,2,2,1.000,1,0,1,1,1,0,0,3,4,-15
allenma01,6:47,0,2,.000,0,0,,0,0,,0,1,1,0,1,0,0,1,0,-5
lawsoty01,3:13,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-7
Team Totals,240,35,85,.412,6,23,.261,21,31,.677,7,31,38,23,11,1,7,19,97,
Toronto Raptors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
boshch01,40:11,8,16,.500,0,0,,2,4,.500,4,8,12,5,1,2,5,3,18,-4
wrighan01,34:39,4,11,.364,0,5,.000,0,1,.000,0,6,6,4,0,0,1,5,8,-6
bargnan01,34:10,5,13,.385,1,3,.333,3,3,1.000,4,11,15,1,1,2,1,2,14,+4
caldejo01,26:54,1,4,.250,1,2,.500,0,0,,0,1,1,6,0,0,1,1,3,0
weemsso01,26:36,5,8,.625,0,0,,4,4,1.000,1,4,5,2,2,0,2,3,14,-1
derozde01,21:07,7,8,.875,0,0,,1,1,1.000,1,3,4,1,0,1,2,3,15,-6
jackja01,21:06,2,11,.182,1,3,.333,2,2,1.000,2,1,3,4,0,0,4,2,7,-1
belinma01,15:54,5,9,.556,1,2,.500,0,0,,0,1,1,2,0,0,2,2,11,+5
johnsam01,13:49,3,5,.600,0,0,,0,1,.000,3,7,10,0,0,1,0,2,6,+1
evansre01,5:35,0,0,,0,0,,0,0,,0,1,1,0,1,0,0,0,0,+3
Team Totals,240,40,85,.471,4,15,.267,12,16,.750,15,43,58,25,5,6,18,23,96,
