Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
beaslmi01,35:00,7,19,.368,0,2,.000,3,4,.750,1,6,7,0,1,0,2,3,17,-19
wadedw01,34:50,8,20,.400,0,3,.000,9,13,.692,3,7,10,4,1,0,4,3,25,-23
richaqu01,30:11,1,4,.250,1,3,.333,0,1,.000,0,4,4,2,2,1,1,3,3,-17
onealje01,25:24,4,8,.500,0,0,,1,2,.500,2,2,4,0,0,2,0,2,9,-16
chalmma01,17:29,3,6,.500,0,2,.000,1,2,.500,0,1,1,3,1,0,0,4,7,-13
hasleud01,21:30,1,4,.250,0,0,,3,4,.750,4,1,5,1,1,0,1,4,5,-19
wrighdo01,19:33,3,5,.600,1,2,.500,0,0,,1,4,5,1,0,0,0,2,7,+4
arroyca01,16:25,1,3,.333,0,0,,2,2,1.000,1,1,2,2,0,0,0,0,4,0
jonesja02,15:32,2,6,.333,2,4,.500,0,1,.000,0,0,0,1,1,0,0,4,6,-1
cookda02,8:45,2,4,.500,2,2,1.000,0,0,,0,0,0,1,0,0,0,0,6,+11
magloja01,8:45,2,2,1.000,0,0,,0,0,,0,3,3,0,1,1,1,1,4,+11
anthojo01,6:36,1,1,1.000,0,0,,1,2,.500,2,2,4,0,0,0,1,0,3,-8
Team Totals,240,35,82,.427,6,18,.333,20,31,.645,14,31,45,15,8,4,10,26,96,
Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
anthoca01,33:06,6,17,.353,2,4,.500,8,9,.889,1,2,3,1,0,1,4,3,22,+22
martike01,27:52,4,8,.500,0,0,,4,5,.800,0,4,4,1,1,2,1,4,12,+16
hilarne01,27:04,6,13,.462,0,0,,3,4,.750,3,5,8,4,2,0,0,1,15,+20
billuch01,26:46,1,5,.200,1,3,.333,10,11,.909,0,3,3,7,0,0,0,2,13,+13
afflaar01,23:10,7,9,.778,3,3,1.000,0,0,,2,4,6,0,0,0,2,4,17,+1
smithjr01,29:01,5,11,.455,3,6,.500,3,6,.500,1,3,4,6,0,2,3,3,16,+14
anderch01,27:46,3,3,1.000,0,0,,3,4,.750,2,8,10,0,2,3,0,1,9,+19
lawsoty01,21:15,2,4,.500,0,0,,2,2,1.000,0,0,0,1,0,0,1,1,6,+5
grahajo01,10:44,1,4,.250,0,1,.000,0,0,,1,0,1,0,0,0,0,2,2,-1
allenma01,8:45,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-11
petrojo01,4:34,1,1,1.000,0,0,,0,2,.000,0,1,1,0,0,0,0,1,2,-8
Team Totals,240,36,76,.474,9,17,.529,33,43,.767,10,31,41,20,5,8,11,23,114,
