Boston Celtics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
rondora01,38:20,5,14,.357,0,1,.000,5,8,.625,2,3,5,10,2,0,4,2,15,+11
piercpa01,36:34,10,17,.588,0,0,,4,4,1.000,1,5,6,0,0,2,1,3,24,+5
allenra02,33:29,5,7,.714,0,0,,11,11,1.000,0,2,2,1,2,0,1,5,21,+11
wallara01,24:07,5,11,.455,2,3,.667,0,0,,3,4,7,1,0,1,0,3,12,0
perkike01,18:06,0,4,.000,0,0,,0,0,,1,4,5,0,0,0,1,2,0,-1
davisgl01,27:28,3,5,.600,0,0,,6,6,1.000,1,6,7,0,0,1,1,1,12,+18
allento01,22:02,3,6,.500,0,0,,1,2,.500,3,2,5,2,1,2,1,6,7,+10
finlemi01,17:26,1,2,.500,1,2,.500,0,0,,0,2,2,1,2,0,0,2,3,+12
robinna01,14:13,3,7,.429,1,3,.333,0,0,,0,1,1,0,1,0,0,0,7,+8
willish02,8:11,0,2,.000,0,0,,4,4,1.000,1,1,2,0,0,0,0,0,4,+3
daniema01,0:05,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
Team Totals,240,35,75,.467,4,9,.444,31,35,.886,12,30,42,15,8,6,9,24,105,
Milwaukee Bucks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
salmojo01,41:10,5,10,.500,1,4,.250,10,11,.909,0,1,1,4,1,0,3,2,21,-10
jennibr01,40:03,7,11,.636,4,6,.667,1,1,1.000,1,3,4,1,1,1,3,3,19,-10
delfica01,36:55,4,13,.308,2,6,.333,0,2,.000,0,4,4,2,2,0,0,4,10,-4
thomaku01,25:11,2,6,.333,0,0,,4,4,1.000,4,6,10,1,1,0,2,2,8,-3
mbahalu01,15:09,1,4,.250,0,0,,0,0,,1,3,4,2,0,1,0,5,2,-3
stackje01,28:49,5,11,.455,0,2,.000,2,2,1.000,1,3,4,1,1,0,3,3,12,-14
ilyaser01,28:06,4,12,.333,0,4,.000,3,4,.750,4,4,8,1,1,0,0,2,11,-11
ridnolu01,14:54,2,9,.222,1,2,.500,0,0,,0,1,1,2,0,0,0,3,5,-11
gadzuda01,8:05,1,2,.500,0,0,,0,0,,0,2,2,0,0,1,0,1,2,-3
iveyro01,0:49,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
brezepr01,0:49,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
Team Totals,240,31,78,.397,8,24,.333,20,24,.833,11,27,38,14,7,3,11,25,90,
