Portland Trail Blazers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
webstma02,48:00,9,19,.474,6,13,.462,4,4,1.000,0,7,7,2,1,0,1,4,28,+4
blakest01,40:25,5,12,.417,1,4,.250,0,0,,0,1,1,10,3,0,0,2,11,+5
aldrila01,38:49,10,18,.556,0,1,.000,1,2,.500,2,6,8,0,1,0,2,3,21,-1
millean02,35:56,3,6,.500,0,0,,5,6,.833,0,5,5,13,2,0,2,2,11,+10
pendeje02,16:44,1,1,1.000,0,0,,0,0,,0,4,4,0,0,0,1,4,2,+12
howarju01,28:47,1,5,.200,0,0,,0,2,.000,1,4,5,0,0,0,2,3,2,-7
fernaru01,20:35,4,8,.500,1,3,.333,10,10,1.000,0,2,2,2,0,0,1,2,19,-7
cunnida01,10:44,1,2,.500,0,1,.000,1,2,.500,1,2,3,0,0,0,0,4,3,+4
Team Totals,240,34,71,.479,8,22,.364,21,26,.808,4,31,35,27,7,0,9,24,97,
Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
hamilri01,38:25,6,16,.375,2,5,.400,11,11,1.000,0,5,5,9,0,0,2,5,25,0
stuckro01,35:05,8,17,.471,0,2,.000,4,6,.667,0,1,1,4,0,0,3,4,20,+5
princta01,32:34,2,6,.333,0,1,.000,2,2,1.000,1,2,3,2,0,0,1,3,6,+2
wallabe01,32:12,2,4,.500,0,0,,2,6,.333,5,3,8,2,1,0,1,3,6,-3
wilcoch01,17:12,4,6,.667,0,0,,0,1,.000,3,5,8,0,1,0,0,0,8,+3
villach01,30:07,7,18,.389,1,9,.111,2,2,1.000,1,4,5,0,1,0,0,4,17,-5
jerebjo01,26:38,2,4,.500,1,2,.500,0,0,,1,5,6,1,1,0,1,1,5,-4
maxieja01,16:08,1,2,.500,0,0,,4,6,.667,0,3,3,0,0,1,1,1,6,-1
atkinch01,7:27,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,0,0,-7
dayeau01,4:11,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,2,0,-10
Team Totals,240,32,75,.427,4,21,.190,25,34,.735,11,29,40,19,4,1,9,23,93,
