Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
anthoca01,42:07,14,26,.538,0,3,.000,8,8,1.000,0,5,5,2,0,1,1,3,36,-1
hilarne01,38:54,4,6,.667,0,0,,2,2,1.000,2,5,7,2,1,2,3,3,10,+11
billuch01,37:23,5,13,.385,1,5,.200,14,15,.933,0,1,1,6,1,0,1,0,25,+4
afflaar01,35:16,4,6,.667,3,4,.750,0,0,,0,2,2,1,1,0,1,2,11,+14
grahajo01,25:28,2,4,.500,0,0,,0,0,,4,3,7,2,0,0,1,4,4,0
smithjr01,22:44,4,16,.250,2,9,.222,1,2,.500,0,4,4,2,0,0,4,2,11,-15
anderch01,20:49,1,2,.500,0,0,,3,4,.750,1,6,7,0,0,2,0,3,5,-18
cartean01,11:55,0,0,,0,0,,0,0,,0,1,1,0,0,0,2,2,0,-13
allenma01,5:24,1,4,.250,0,0,,0,0,,1,0,1,0,1,0,0,2,2,-7
Team Totals,240,35,77,.455,6,21,.286,28,31,.903,8,27,35,15,4,5,13,21,104,
New York Knicks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
leeda02,42:26,4,13,.308,0,0,,4,4,1.000,6,10,16,3,3,1,1,5,12,-2
gallida01,40:38,7,19,.368,5,13,.385,9,10,.900,1,4,5,1,1,0,2,3,28,+12
douglto01,35:22,5,11,.455,2,5,.400,4,6,.667,0,2,2,7,0,0,2,3,16,+7
mcgratr01,29:48,6,9,.667,1,3,.333,2,2,1.000,0,1,1,2,0,0,1,1,15,+7
walkebi01,23:03,3,5,.600,1,2,.500,0,0,,2,2,4,3,2,0,1,6,7,-5
harrial01,36:03,8,14,.571,1,4,.250,6,11,.545,2,7,9,0,2,0,2,2,23,+9
giddejr01,20:52,2,4,.500,0,0,,0,0,,1,3,4,0,2,0,2,3,4,-6
rodrise01,9:33,1,3,.333,0,2,.000,2,2,1.000,0,0,0,1,0,0,0,0,4,+7
duhonch01,2:15,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-4
Team Totals,240,36,78,.462,10,29,.345,27,35,.771,12,29,41,17,10,1,11,24,109,
