Portland Trail Blazers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
aldrila01,41:27,7,17,.412,0,0,,6,8,.750,1,6,7,2,1,4,1,3,20,-2
howarju01,34:53,3,6,.500,0,0,,2,2,1.000,1,5,6,0,0,0,0,2,8,-15
bayleje01,23:22,3,8,.375,0,1,.000,5,5,1.000,0,2,2,3,0,0,2,3,11,-2
webstma02,21:24,1,7,.143,0,5,.000,0,0,,1,3,4,0,0,0,0,3,2,-8
millean02,20:48,1,6,.167,0,1,.000,0,0,,3,0,3,3,0,0,2,1,2,-10
batumni01,27:39,4,7,.571,1,4,.250,3,3,1.000,2,7,9,5,1,0,1,4,12,+6
blakest01,26:22,6,10,.600,2,4,.500,0,0,,0,1,1,9,1,0,3,2,14,+2
fernaru01,25:28,9,14,.643,5,6,.833,2,3,.667,0,5,5,3,1,1,3,4,25,+2
cunnida01,15:48,3,6,.500,0,0,,0,0,,1,0,1,0,1,0,0,5,6,+5
pendeje02,2:49,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,+2
Team Totals,240,37,81,.457,8,21,.381,18,21,.857,9,29,38,25,5,5,12,29,100,
Houston Rockets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
brookaa01,43:37,11,21,.524,3,9,.333,8,10,.800,0,4,4,7,2,0,6,2,33,-1
arizatr01,39:15,5,11,.455,1,2,.500,1,4,.250,0,4,4,3,2,0,2,0,12,+4
scolalu01,37:20,5,10,.500,0,0,,2,2,1.000,2,6,8,0,1,0,0,4,12,+10
battish01,35:03,2,5,.400,1,2,.500,3,4,.750,3,5,8,2,0,0,1,2,8,+10
hayesch01,18:48,2,4,.500,0,0,,0,0,,1,4,5,2,0,1,0,3,4,0
landrca01,29:37,6,13,.462,0,0,,9,14,.643,4,1,5,0,1,1,1,4,21,-1
budinch01,16:12,0,5,.000,0,3,.000,2,4,.500,0,3,3,0,0,0,0,1,2,-6
lowryky01,10:56,4,6,.667,0,2,.000,3,3,1.000,1,2,3,1,0,0,1,1,11,+3
anderda03,9:12,0,0,,0,0,,1,2,.500,0,2,2,0,0,0,0,3,1,+1
Team Totals,240,35,75,.467,5,18,.278,29,43,.674,11,31,42,15,6,2,11,20,104,
