Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
billuch01,44:35,7,15,.467,3,5,.600,8,8,1.000,0,6,6,11,2,0,6,0,25,+14
martike01,39:17,12,21,.571,1,1,1.000,2,3,.667,0,11,11,4,1,0,1,3,27,+20
afflaar01,37:39,6,6,1.000,2,2,1.000,0,0,,0,3,3,2,3,0,1,3,14,+18
hilarne01,28:50,3,7,.429,0,0,,0,0,,3,5,8,2,2,0,3,6,6,+4
grahajo01,15:57,2,4,.500,0,0,,2,2,1.000,0,1,1,0,0,0,2,3,6,-3
smithjr01,32:03,5,9,.556,3,4,.750,5,6,.833,0,3,3,3,1,0,3,1,18,+17
anderch01,27:53,2,4,.500,0,0,,1,2,.500,3,4,7,0,1,2,2,3,5,+4
lawsoty01,13:46,0,3,.000,0,0,,2,4,.500,1,1,2,0,0,0,1,2,2,-4
Team Totals,240,37,69,.536,9,12,.750,20,25,.800,7,34,41,22,10,2,19,21,103,
San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
hillge01,42:02,8,16,.500,0,2,.000,1,1,1.000,0,1,1,4,0,0,4,2,17,-19
jefferi01,36:49,5,14,.357,1,2,.500,1,2,.500,2,3,5,2,4,0,3,5,12,-20
duncati01,36:20,5,10,.500,0,0,,6,6,1.000,4,6,10,1,0,1,0,2,16,-11
mcdyean01,30:57,6,11,.545,0,0,,1,2,.500,1,3,4,0,0,1,2,1,13,-22
masonro01,20:23,1,6,.167,0,5,.000,0,0,,0,1,1,2,1,0,2,1,2,-6
ginobma01,33:10,3,11,.273,1,3,.333,7,8,.875,1,4,5,9,3,0,4,4,14,+8
bonnema01,17:03,2,5,.400,1,4,.250,0,0,,0,3,3,1,3,2,0,2,5,+8
blairde01,10:48,4,4,1.000,0,0,,2,2,1.000,1,2,3,0,0,1,0,3,10,0
finlemi01,6:35,0,2,.000,0,1,.000,0,0,,0,1,1,1,1,0,0,0,0,+3
boganke01,5:01,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-8
mahinia01,0:52,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
Team Totals,240,34,79,.430,3,17,.176,18,21,.857,9,24,33,20,12,5,15,20,89,
