New York Knicks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
houstal01,38:00,10,15,.667,1,2,.500,2,3,.667,0,4,4,2,0,0,4,3,23
sprewla01,35:00,10,17,.588,0,0,,6,6,1.000,0,3,3,3,2,0,2,5,26
wardch01,35:00,5,8,.625,2,4,.500,1,2,.500,1,3,4,6,4,0,1,1,13
johnsla02,33:00,2,9,.222,0,2,.000,3,5,.600,1,6,7,5,2,0,3,3,7
dudlech02,11:00,2,3,.667,0,0,,0,0,,0,1,1,0,0,0,0,5,4
cambyma01,27:00,4,7,.571,0,0,,2,3,.667,0,6,6,1,3,1,1,5,10
thomaku01,27:00,1,3,.333,0,0,,1,2,.500,1,2,3,1,0,0,3,4,3
childch01,25:00,1,3,.333,0,0,,2,2,1.000,0,3,3,6,1,0,1,3,4
wallajo01,8:00,5,6,.833,0,0,,2,3,.667,0,2,2,0,0,0,2,3,12
brunsri01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,40,71,.563,3,8,.375,19,26,.731,3,30,33,24,12,1,17,32,102
Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
mercero01,47:00,12,25,.480,2,3,.667,4,4,1.000,1,6,7,3,1,0,3,3,30
mcdyean01,41:00,9,15,.600,0,0,,8,11,.727,3,2,5,3,1,1,5,4,26
vanexni01,36:00,4,13,.308,2,7,.286,1,2,.500,0,3,3,7,0,0,3,2,11
lafrera01,32:00,3,7,.429,1,1,1.000,0,1,.000,2,4,6,1,0,1,3,3,7
poseyja01,17:00,0,1,.000,0,1,.000,2,4,.500,1,1,2,0,0,1,1,1,2
mccloge01,26:00,0,4,.000,0,1,.000,4,6,.667,2,3,5,3,0,0,3,3,4
herrech01,12:00,2,3,.667,1,2,.500,2,2,1.000,0,2,2,1,0,0,1,5,7
clarkke01,12:00,1,2,.500,0,0,,0,0,,1,3,4,1,0,1,1,2,2
bowenry01,11:00,1,1,1.000,0,0,,4,6,.667,0,0,0,2,3,0,0,4,6
rogerro02,6:00,0,0,,0,0,,0,2,.000,0,0,0,0,0,1,0,0,0
Team Totals,240,32,71,.451,6,15,.400,25,38,.658,10,24,34,21,5,5,20,27,95
