Los Angeles Lakers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
onealsh01,43:00,6,17,.353,0,0,,6,9,.667,5,9,14,5,0,1,1,2,18
ricegl01,36:00,8,15,.533,1,2,.500,4,5,.800,1,7,8,1,0,0,1,2,21
bryanko01,34:00,9,18,.500,0,1,.000,8,8,1.000,3,4,7,6,0,0,3,3,26
greenac01,32:00,2,11,.182,0,0,,0,0,,2,3,5,0,2,1,1,1,4
harpero01,20:00,2,8,.250,0,1,.000,0,0,,0,1,1,3,2,1,1,1,4
fishede01,25:00,0,3,.000,0,2,.000,1,2,.500,0,0,0,4,3,0,1,2,1
shawbr01,17:00,4,8,.500,0,0,,2,2,1.000,1,4,5,3,0,1,1,0,10
horryro01,17:00,3,6,.500,0,1,.000,0,0,,0,3,3,0,0,2,0,3,6
foxri01,12:00,0,2,.000,0,1,.000,2,2,1.000,0,2,2,3,0,0,0,0,2
knightr01,4:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0
Team Totals,240,34,88,.386,1,8,.125,23,28,.821,12,34,46,25,7,6,9,15,92
Charlotte Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
jonesed02,43:00,6,20,.300,0,4,.000,6,6,1.000,2,4,6,4,3,1,2,1,18
wesleda01,42:00,4,11,.364,1,3,.333,1,2,.500,0,2,2,8,1,0,5,2,10
colemde01,40:00,8,14,.571,1,3,.333,2,2,1.000,0,7,7,1,2,2,4,4,19
campbel01,39:00,2,8,.250,0,1,.000,1,2,.500,1,12,13,0,0,4,1,6,5
masonan01,32:00,7,10,.700,0,0,,4,4,1.000,0,5,5,5,0,1,1,4,18
brownch01,19:00,2,5,.400,0,1,.000,0,0,,0,3,3,0,0,2,0,1,4
millebr01,14:00,3,6,.500,0,0,,5,6,.833,3,2,5,0,0,0,0,2,11
davisba01,11:00,0,3,.000,0,0,,0,0,,1,0,1,1,0,0,0,2,0
Team Totals,240,32,77,.416,2,12,.167,19,22,.864,7,35,42,19,6,10,13,22,85
