Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
millere01,44:00,3,14,.214,0,4,.000,0,0,,2,7,9,3,0,0,2,2,6
davisda01,32:00,3,9,.333,0,0,,1,2,.500,5,6,11,2,0,0,1,4,7
roseja01,29:00,9,14,.643,0,2,.000,0,0,,1,2,3,3,0,0,4,5,18
jacksma01,29:00,3,9,.333,2,5,.400,5,6,.833,2,3,5,12,0,0,1,0,13
smitsri01,20:00,4,14,.286,0,0,,0,0,,2,2,4,1,0,4,2,4,8
perkisa01,25:00,5,11,.455,1,5,.200,2,2,1.000,1,2,3,2,0,0,0,2,13
croshau01,24:00,3,7,.429,1,2,.500,0,0,,1,5,6,3,0,1,1,4,7
besttr01,19:00,1,2,.500,0,0,,2,2,1.000,1,2,3,4,0,0,2,2,4
harrial01,18:00,3,5,.600,0,2,.000,0,0,,1,4,5,0,1,0,1,5,6
Team Totals,240,34,85,.400,4,20,.200,10,12,.833,16,33,49,30,1,5,14,28,82
Chicago Bulls
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
brandel01,43:00,14,21,.667,0,0,,0,3,.000,4,4,8,0,0,2,0,4,28
artesro01,41:00,5,11,.455,0,2,.000,7,8,.875,1,2,3,7,1,3,4,4,17
kukocto01,39:00,6,18,.333,0,2,.000,3,11,.273,1,6,7,6,4,1,4,3,15
brownra02,36:00,2,8,.250,0,0,,0,0,,1,6,7,5,1,0,0,3,4
simpkdi01,19:00,0,2,.000,0,0,,2,4,.500,3,1,4,1,0,0,2,2,2
carrch01,24:00,5,8,.625,1,2,.500,4,4,1.000,1,3,4,1,2,0,0,0,15
malonma01,18:00,1,4,.250,0,1,.000,0,0,,0,2,2,3,0,0,0,2,2
hawkihe01,13:00,0,3,.000,0,2,.000,0,0,,0,4,4,0,0,0,2,1,0
anstech01,7:00,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,0,0
Team Totals,240,33,75,.440,1,9,.111,16,30,.533,12,28,40,23,8,6,13,19,83
